review-data href,audience-reviews__name href,audience-reviews__name,audience-reviews__duration,audience-reviews__review,button--link,audience-reviews__name (2),audience-reviews__verified,audience-reviews__image-avatar src
https://www.rottentomatoes.com/profiles/DQktbOCnGi2NsDZf9jsveTj9SLLCw2uMLsZWHR4IQQC8Oiw1uPVF1WS00CN0uQ4HpLCVnuBBCjzF98sVgtXwIBQSwoFgrhLbSVJFQ4F0DcL2,https://www.rottentomatoes.com/profiles/DQktbOCnGi2NsDZf9jsveTj9SLLCw2uMLsZWHR4IQQC8Oiw1uPVF1WS00CN0uQ4HpLCVnuBBCjzF98sVgtXwIBQSwoFgrhLbSVJFQ4F0DcL2,Cooper A,"Apr 12, 2022",This is an obvious classic film filled with beautiful displays of how far a relationship between star crossed lovers can go in a short period of time the romance is to die for and it is highly recommended that you watch this movie despite the amount of time it takes these characters have there relatable moments and are great to watch,,,,
,,,"Apr 10, 2022","I don't care what anyone says negative about this movie. It is my favorite movie. It's got action, it's got romance, it's got tragedy, it's got historical fiction, and it even has a little humor (partially because it's a mainstay of pop culture). I think it deserved all the love it received at the time of its release and needs to be remembered as THE epic film of a generation.",,,,
,,,"Mar 25, 2022",Loved It so much! Amazing story and loved the history,,Michelle,,
https://www.rottentomatoes.com/profiles/GeBI0BUKJHe8H84IwnTrduK9SeeCXpFLZu21SLATRRCzRiY0CopcvAIllCZvueKsjrFZAHYYCDVHw8Sg2IvmSmoS9bFQ2tZqhJghBDhVKuY2,,,"Mar 20, 2022","Absolutely perfect. A masterpiece, a classic, a must-see.",,,,https://images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif
https://www.rottentomatoes.com/profiles/WYdF8WIDVFG9T9AHWdF8AsRnTG8,,,"Mar 15, 2022",One of the best Hollywood movie,,,,
https://www.rottentomatoes.com/profiles/ejAi1gtAWCxJiq6iPbIgvuwPIXXCzxTNGibJI2ViDDClLiX2FoduvdC11C4MhVkIKGHqBuWWCjBTGPURaIKkSleH1AFxBIvRHDZIQYF6XT1Y,,,"Mar 8, 2022","👍 Although occasionally overdramatic with its romance, a great movie overall that captures the essence of a fairy-tale love story while also showing the tragedy of a disaster to great effect👍",,,,
https://www.rottentomatoes.com/profiles/KKvu68FKaIjVcGDI8lI9MSkqs44CBNSXwu8dfzmHggCLMiAxsxqsVLIwwCZAurLFowfOoFwwCeWIVAhjdFjOI1VSN0txzhO2tG9HBeuNyizr,https://www.rottentomatoes.com/profiles/KKvu68FKaIjVcGDI8lI9MSkqs44CBNSXwu8dfzmHggCLMiAxsxqsVLIwwCZAurLFowfOoFwwCeWIVAhjdFjOI1VSN0txzhO2tG9HBeuNyizr,adi 1,"Feb 7, 2022","One of the most classic films ever put to screen. Just the music itself makes you revisit it and topped by the visuals, performances and direction. Although the modern day setting could have been used a little lesser in the film but besides that a great-great film.",,,,
https://www.rottentomatoes.com/profiles/yrXFY9Ij0FKNizPhPyhqmHAXIjY,,,"Feb 7, 2022","Amazing, must see. Skip the end though.",,,,
https://www.rottentomatoes.com/profiles/RkXFJQIlYFY6inLh4RfQRIBYfAd,,,"Feb 4, 2022","Summary: In 1912, a huge and fancy cruise, the Titanic, was voyaging from England to New York. It was a cruise that carried people's dream of new life in America. There is also a romantic story that happened on the cruise. There are two main characters in the movie, Jack and Rose. Jack was born in a poor family. He won the Titanic's tickets from a bar. He was full of dreams and was excited about having a new life in America. Rose was born into a wealthy family. However, her family went broke a few years ago. Her mom wanted to maintain a wealthy life, she wanted Rose to marry a rich guy who Rose doesn't love. Rose was reluctant to get married to him and she decided to jump off the boat to kill herself. However, Jack walked by and saved her. At first, Rose wasn't happy about Jack saving her life. For Rose, a life of pretending to be rich seemed superficial to her. She almost felt suffocated in life like this. Jack's appearance was a beam from the sun to her foggy heart. Jack showed to Rose that even the people who lived in the third class were not rich, but they owned the real happiness. Meanwhile, Jack and Rose got to have more chances to stay with each other, and they fell in love. While they were dreaming for their future in America, they didn't know that the danger was getting closer to them. Analysis: Titanic is a movie with romance and history. It is adapted from a real story. All the story starts from Rose's memory in the Titanic. By recalling the scene, it brings the audience back to 1920. Through highly restored scenes from the Titanic, the audiences can experience the life on the Titanic. I think Titanic was popular at that time for three reasons: fancy special effects, the romantic story, and that it was based on a real story. Wallace Hartley was a real violinist who played with his band their last song on the Titanic and in their lives. That is the most unforgettable scene for me: while the boat was sinking, the violinists started to play ‘Nearer, My God, to Thee' on the cabin. They didn't rush to try to get a spot from the rescue boat, instead they chose to play this music to calm down people. Here are two different aspects of why they chose to play this song. Firstly, the song can bring people peace. Secondly, the song mentions the coming death, and it acted like a funeral song because most of the people would die because of lack of rescue boats. Through playing this song, people can realize that death is not the end and God is always watching over his people, and they would be able to meet God and their beloved one. Eventually, the violinists sacrificed their lives for playing music to the people. Titanic is not just a movie but also a society, it shows people from different social statuses experiencing that disaster together. There are heroes and villains. The violinists are heroes. Their music brought the Spirit and peace to the boat, and they even all sacrificed themselves in the end. Critic/Recommendation: I think Titanic is an awesome movie, not only because of its reality but also based on what they wanted to share with the audiences. Titanic is a romantic movie with a disastrous ending. In addition, I think the director is good at mixing every element in the movie. As I mentioned before, the Titanic is not just a cruise, it also represents a society. Through people's words and actions, I can learn from history and experience the love between Jack and Rose. The special effects were a hit at that time. When the movie came out, special effects were not as common as now, also most people have never been into that background of the early 20th century. The movie lets them have the chance to experience life at that time which can make the audience more involved in the movie while watching it. Even after twenty-two years have passed its special effects are still a legend. Due to its perfect story and fantastic special effects, I rate it 5/5 stars. I highly recommend people go watch the movie.",SHOW MORE,,,
https://www.rottentomatoes.com/profiles/WYdF8WIDVFGqi9MhWRH8riR8iGW,,,"Feb 2, 2022","if you're interested in the Titanic and like romance movies this is the movie for you. The sets are beatifully done, the characters are great and the story is great. There are a few historical inaccuraces, but they are minimal.",,,,
https://www.rottentomatoes.com/profiles/GPgF09HKwFeji8WhwGsMdhKpfeX,,,"Feb 2, 2022","The movie Titanic is a forceful presentation of a historical event. the film presents a story of romance and tragedy among the passengers and crew, it shows that feelings of love and equality are experienced in all the socio-economic classes on the ship, the costumes and the details of art describe the time period very well, the music and film sets show the feeling of the various characters in the film. The actor Leonardo DiCaprio leads the cast, his performance by him completes the success of the film, and will make the audience fall in love with the film. Finally It is a movie, that people can see several times and they will have the same experience.",SHOW MORE,,,
https://www.rottentomatoes.com/profiles/dQ4SbLIm4sLxhzwiDjfLZcXoSKKCvjhdQFjesQ1feeC8yiAxHp0CvKIzzCOzF0eTN1uGlSooCbmuw4tk9TdpsNqho8u10hZMHqmTO8FrKtwo,https://www.rottentomatoes.com/profiles/dQ4SbLIm4sLxhzwiDjfLZcXoSKKCvjhdQFjesQ1feeC8yiAxHp0CvKIzzCOzF0eTN1uGlSooCbmuw4tk9TdpsNqho8u10hZMHqmTO8FrKtwo,dave s,"Jan 28, 2022","James Cameron's Titanic is the kind of big budget blockbuster that makes audiences both love and hate Hollywood films. From the hate angle, it feels deeply unsettling to use a horrific maritime disaster as the platform for a love story involving the dashingly handsome artist Jack Dawson (Leonardo DiCaprio) and the wealthy but dissatisfied Rose (Kate Winslet). In addition, like so many Hollywood epics, it tends to drag on much longer than it needs to. On the love side, there's nothing else quite like it. It's a well-executed and thoroughly engaging exploration of the struggle between the classes and the idea of enduring, eternal love that will draw the viewer into the drama regardless of whether the audience wants to be drawn in or not.",SHOW MORE,,,
https://www.rottentomatoes.com/profiles/1KkFeOIx0FplfxOu6Rfdjf2diQn,,,"Jan 28, 2022",Boring Movie not at all interesting except for Winslet's steamy scenes,,,,
https://www.rottentomatoes.com/profiles/1KkFeOIx0FpAixQf6RfdQi2mIQn,,,"Jan 20, 2022",Grew up with this film. This is one that will always be 100% in my books.,,,,
https://www.rottentomatoes.com/profiles/80XfleIw4FNdSMwu6zszWFdLTeN,,,"Jan 14, 2022","Beautiful Romance with innovative set design and characters with the depth of the Atlantic Ocean. While it might be long, Titanic sailed past my expectations to unveil the best romance movie I've ever watched",,,,
https://www.rottentomatoes.com/profiles/KKkFkAIK4F6Yigjf86h9pfkgi4e,,,"Jan 9, 2022",Seen it too many times to count. Just the historical details are fascinating but so are the actors and actresses. Great cast.,,,,https://images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif
,,,"Jan 7, 2022","Undoubtedly the safest movie I have ever seen in my 20 years on Earth. No Marvel movie, true story, or sports movie even attempts to compare to this movie. It pulls every string attached to your heart and brings about the deepest of emotions. Exceptional.",,,,
https://www.rottentomatoes.com/profiles/2dOFWPIZAFnzS9oSerSgKI1YSxR,,,"Jan 2, 2022","The runtime is excessive, and while not everything connects together enough does to make Titanic a great romantic tragedy.",,,,
https://www.rottentomatoes.com/profiles/2dOFWPIZAFnMi9oSe0igoH18hxN,,,"Dec 31, 2021","Titanic is epic, adventurous, thrilling, emotional, entertaining...it's got it all!!",,,,
https://www.rottentomatoes.com/profiles/62DHWzfYDSqbCzPF6NSLkHGdf99CvDijJikNhm0cNNCqaikKuZMFxpcnnCewIYOiWmfkjummCk1ujosgBF9MCrVFwJILrImxIGXHKbIbVT84,https://www.rottentomatoes.com/profiles/62DHWzfYDSqbCzPF6NSLkHGdf99CvDijJikNhm0cNNCqaikKuZMFxpcnnCewIYOiWmfkjummCk1ujosgBF9MCrVFwJILrImxIGXHKbIbVT84,connor s,"Dec 30, 2021","For my sins, my favourite film!",,,,
https://www.rottentomatoes.com/profiles/wLrF6mumZFxdiLRSMqsvnsoXfVL,,,"Dec 29, 2021",The greatest film of all time.,,,,
https://www.rottentomatoes.com/profiles/KKkFkAIKMh6xTgns8Os9whkBu42,,,"Dec 28, 2021","I saw this as a kid and didn't like it but I totally get why. Watching it back finally as an adult, I can see the appeal. The romance is engaging and the big set pieces with the sinking are so well done. It does drag at points and there was totally room for Jack or to at least switch places back and forth.",,,,
https://www.rottentomatoes.com/profiles/Oy8FdKIgyFrNfwDilphB1iMWFkA,,,"Dec 27, 2021",Although looooong and some cgi is a little out of date I really enjoyed watching this again some 20 plus years after first seeing it in a cinema .. I wonder how it would look if made today?,,,,https://images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif
https://www.rottentomatoes.com/profiles/oryFDnIJLF94iN6serhakfZJI6m,,,"Dec 27, 2021",Best movie I've ever seen,,,,
https://www.rottentomatoes.com/profiles/KKkFkAIK4F6efgjf80T91Ikqs4R,,,"Dec 23, 2021","Even though it was pretty cheesy, the love story massively worked and kept me engaged for the whole 196 minute run time. Worth every second and will have you shouting at your screen by the end.",,,,
https://www.rottentomatoes.com/profiles/0x0FmzIArFZQSnGIpvF6mI4JfeN,,,"Dec 21, 2021",Because it's a dumb plot for a dumb population.,,,,https://images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif
,,,"Dec 21, 2021","An absolute classic with so much emotion, heart, and a spirit of adventure. Titanic is a true classic with some master class performances. It’s pace can be a bit tedious for some, but I had no issue with it. The score is such a classic too. A must see!",,,,
https://www.rottentomatoes.com/profiles/Pd6uqNclJCMvsk8TgDCLYs8ziZZCOxSABigyu2WsaaClKiO1F4xHeLiBBClAIvmhgOHqAFqqCeJSYwSGOsvjuyVTYrFZ0IDxfAztm0Hg8Fke,https://www.rottentomatoes.com/profiles/Pd6uqNclJCMvsk8TgDCLYs8ziZZCOxSABigyu2WsaaClKiO1F4xHeLiBBClAIvmhgOHqAFqqCeJSYwSGOsvjuyVTYrFZ0IDxfAztm0Hg8Fke,daryl l,"Dec 11, 2021","My most favourite film of the modern films in the last 30 years in my top 3 of all time, can watch this masterpiece over and over and not get tired. The chemistry of Leo and Kate was for sure one of the key reasons it was number 1 of all time until Avatar. A film that can truly be experienced on the big screen a great score from James Horner along with the great theme from Celine Dion",,,,
https://www.rottentomatoes.com/profiles/2dOFWPIZAFnxf9XIe4fgKI1YSxK,,,"Dec 7, 2021",Best movie ever made. EVER.,,,,
https://www.rottentomatoes.com/profiles/WYdF81fD9uGps9JSvKco1cRPSGGCmBc1kiaQuZGIbbCexiaoSwNtmJceeC64uM6cxVspyS11CYlIl0iOxuWnHaRT62TbAhyviVQHOxFlvHom,https://www.rottentomatoes.com/profiles/WYdF81fD9uGps9JSvKco1cRPSGGCmBc1kiaQuZGIbbCexiaoSwNtmJceeC64uM6cxVspyS11CYlIl0iOxuWnHaRT62TbAhyviVQHOxFlvHom,Alfonso M,"Dec 4, 2021","Ha logrado resistir el paso del tiempo, sigue siendo un gran espectáculo",,,,
https://www.rottentomatoes.com/profiles/ryNIOqsAXHpwF1wUQNhPQFGMIZZCPvfMohR2HV0iGGCZQiPvIwQuDqImmC4NuXRTeNIWmfggCONFOwivetD6cmRTZgurwi1mUVmSKGcWPIJW,,,"Dec 1, 2021","It is not a disaster movie, it is a disaster of a movie.",,,,https://images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif
https://www.rottentomatoes.com/profiles/LrOFxGIlVFP0fY6hJxSNbuoxIvQ,,,"Nov 28, 2021",love everything from this movie,,,,
https://www.rottentomatoes.com/profiles/0x6umzIzyFZdinyTpVs6qTmaIeeCXvIlaIzgFGluyyCk4izkfPyHj9u44CK1F1BSZgfDYIvvCJdhkZiNGuNrT0GIj0HLQuzms46FAYc1miRW,,,"Nov 25, 2021","There are several dumb plot conveniences, though they are quickly overshadowed by the spectacle and powerful performances that ""Titanic"" brings along with it. This classic movie has revolutionary CGI for its time, with the classic story of star-crossed-lovers transitioned to the Titanic perfectly, this film remains one of Cameron's best works ever put on the big screen. The story is well, and the actual romance is done questionably but still makes enough sense. Overall, a great film that truly captures the horror of what occurred on the Titanic, providing several tear-jerking moments, especially towards the end.",SHOW MORE,,,
https://www.rottentomatoes.com/profiles/or0fDeFJZHpQcN4heJfR2iZVT66CJzH6MfveFVbFllCZOipncxVHGdhmmCXqIqGFv4Fy1tNNC02hWpIwqS2pHVjfJRuGyuxNSoYSgxFBzIZP,https://www.rottentomatoes.com/profiles/or0fDeFJZHpQcN4heJfR2iZVT66CJzH6MfveFVbFllCZOipncxVHGdhmmCXqIqGFv4Fy1tNNC02hWpIwqS2pHVjfJRuGyuxNSoYSgxFBzIZP,Michael M,"Nov 19, 2021","Titanic is a movie which perhaps suffered from receiving too much positive critical attention. The dialogue is melodramatic and the characters sometimes make questionable decisions, but as a spectacle, the movie is very successful, with lavish sets and impressive set pieces. Temper your expectations, and you will likely enjoy the film.",,,,
,,,"Nov 9, 2021",With a different director and script this film would have been Oscar-worthy.,,,,
https://www.rottentomatoes.com/profiles/2dOFWPIZ4TnDI9yierSgKI1rHxN,,,"Nov 9, 2021","CMON! I was expecting more from the characters. I grew up in America and this is a movie commonly referenced in conversation. Sadly, it is a reflection of American taste and depth more than it is a beautiful movie. James Cameron extends greater consideration towards budget, set design, a panning camera, and scope of grandeur and disaster than what I identify as the real conflict worth tears. Not one person survived with a Third Class ticket. The rich negotiate, offer leverage, hide in spacious lifeboats and Rose survives instead of Jack. This is an accurate story but should be received as a tragedy instead of a romance. What lines of memorable dialogue are there? They pass the plot along, the ship must sink. There are memorable visuals, the set is magnificent, and the scene where voices stop and are frozen is excellent. However, unlike the iceberg, there is not enough depth.",SHOW MORE,,,
https://www.rottentomatoes.com/profiles/KKkFkAIKou6YigAi84F9kskVf4e,,,"Oct 25, 2021","While a bit excessive and grandiose at times with some uneven sequencing (and I can see how some might think that about it), it is undeniably a very well-directed and executed film with fine acting and writing overall. I bought into the romance, the series of events, and details behind the portrayal of the sinking of the ship! It definitely wasn't bad, nothing is really bad with Leonardo DiCaprio in it too!",,,,
https://www.rottentomatoes.com/profiles/dQ6heLTmRHLrIzJID0Fk8SXaTKw,,,"Oct 21, 2021","The most beloved cliched, but classics, of all time.",,,,https://images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif
https://www.rottentomatoes.com/profiles/80XflBhwqTNkuMbF69IzksdMFex,,,"Oct 20, 2021","There's a reason why this movie was such a success, 4 and a half out of 5 stars. You won't be disappointed!",,,,https://graph.facebook.com/v3.3/b9afc60c-1cca-45c3-a327-4452e7f77f54/picture
https://www.rottentomatoes.com/profiles/jkJIGPfGviBncQ2Cd1injHB4S00CdLfqOhX9fgGcLLCWbidaSzxFQlSDDCAnIGxfk9SoxhXXClws9acPBImgfMoFk4sNjT4wFdbSq1uAzswv,https://www.rottentomatoes.com/profiles/jkJIGPfGviBncQ2Cd1injHB4S00CdLfqOhX9fgGcLLCWbidaSzxFQlSDDCAnIGxfk9SoxhXXClws9acPBImgfMoFk4sNjT4wFdbSq1uAzswv,cem y,"Oct 9, 2021",What an epic story that combines a love tale with the tragic events of a disaster in human history. Still fresh years after... The only poor part is the predictability of this love story that carries many elements from classic romcoms..,,,,
https://www.rottentomatoes.com/profiles/RkwIJ6Fo9cvXtnZH4WSQrf98fAACNDFJMuB2flxunnCx6iQLiD6ivATZZCPKFdDSRBCBMFGGC9btPLfLOupkc2nTdmH9MfZbuBDsWyFk0FaR,https://www.rottentomatoes.com/profiles/RkwIJ6Fo9cvXtnZH4WSQrf98fAACNDFJMuB2flxunnCx6iQLiD6ivATZZCPKFdDSRBCBMFGGC9btPLfLOupkc2nTdmH9MfZbuBDsWyFk0FaR,jona i,"Oct 6, 2021","Incredible in its large-scale production. The performances are good. What it largely suffers from is an often juvenile script--though even that does have its moments of expertise. In all, it is an exciting sweeping adventure!",,,,https://images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif
https://www.rottentomatoes.com/profiles/KKkFkAIKou6OugAi8Lu9MSkvS4l,,,"Sep 29, 2021","It's a film that everyone should see once in their lives. Its brilliant cast elevates the movie even more. Kate Winslet and Leonardo DiCaprio have undeniable chemistry. Titanic makes us experience tragedy in two ways. The tragic death of thousands of people losing their lives, but we also experience it in the way it affected Rose personally. It's been over 20 years since the film debut, and it still holds up just as well and is an all-time classic.",SHOW MORE,,,
https://www.rottentomatoes.com/profiles/JBDuqRsvZf49fVPiKkI4lsAZIbJ,,,"Sep 26, 2021","If director James Cameron had concentrated on his thesis -- that the sailing of the Titanic basically marked the transition from 19th Century ideas of classism to 20th Century notions of egalitarianism -- and had ignored the boring love story, this could have been a far more impactful feature.",,,,https://images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif
https://www.rottentomatoes.com/profiles/Oy8FdKIgyFrVSwxTlauBLTMLukY,,,"Sep 18, 2021",This is Greatest movie ever,,,,
https://www.rottentomatoes.com/profiles/yrJS8LIj0FKBfMgsPGIqgIAGSjjCYvseVsz1fevf66CjAiljtZLhNMTzzC60i4yF1RhLACxxClPtmeI8pHBKS2nHDRFBjSe0FwjSl8uyLcaO,https://www.rottentomatoes.com/profiles/yrJS8LIj0FKBfMgsPGIqgIAGSjjCYvseVsz1fevf66CjAiljtZLhNMTzzC60i4yF1RhLACxxClPtmeI8pHBKS2nHDRFBjSe0FwjSl8uyLcaO,Maaz H,"Sep 15, 2021","Absolutely beautiful, and an immediate masterpiece for Cameron. Titanic boasts some great visuals and unforgettable performances, with effective emotional use that would make any viewer teary.",,,,
https://www.rottentomatoes.com/profiles/BQ8FKGIeMFgpSr6h9qiAOF1ZIV0,,,"Sep 13, 2021","Not a bad movie. Does a good job with the romance bit. Still a bit flighty there, but, I'd recommend it so that you can at least say, I've seen it. It has good performances. The story's just a bit cliche.",,,,
,,,"Sep 12, 2021",SOOO UNREALISTIC this would never happen we all know the real titanic didn’t actually sink 1 the earth is flat 2 big ships don’t sink the end.,,,,
https://www.rottentomatoes.com/profiles/WYdF8WID9uGDS9MhW4I8riRPSG8,,,"Aug 30, 2021","There is a trend happening more now than ever where people hate on classic films for the sake of hating because they are classic films and loved by the majority of the public. As I start this ""Re-watching and Re-visiting films"" series, I will be repeating this many times. I do not quite get people's issue and ""beef"" (to put it less sophisticated) with Titanic. Is it one of the best movies of all time? Not quite. Is it a really well-done film that stays in our minds years and years after seeing it for the first time and if it is playing on a TV channel, you put it on? Why, yes. I understand the bother with a ""pointless"" love story plot line for dramatization but what's funny is that it works with the strong performances and magical chemistry between DiCaprio and Winslet. But what I want to focus on in Titanic is the little scenes. There are many scenes where the tears uncontrollably fall down your face. Towards more the last section of the film where the boat officially sunk down, there is a shot from sky above of all the passengers screaming and flapping around the water. Up close, it is suffocating hysteria and from afar, it is just one sound in the middle of the gigantic ocean. People being left to die (as there are themes being shown of the lower class being purposely cast aside and the rich prioritized) and people coming to terms this might be their last breath on earth. Playing with camera angles intensifies a small scene for a viewer and makes that small scene stand out in a 3 hour movie.",SHOW MORE,,,
https://www.rottentomatoes.com/profiles/RkXFJQIlYFYwSn2i4WSQYFBATAK,,,"Aug 25, 2021","আমার দেখা কেটের বেস্ট ফিল্ম ছিল টাইটানিক।যেটা রেকর্ড সংখ‍্যক অস্কার জিতেছিল।তার জন‍্য আমার কিছু পছন্দের ফিল্ম হলো- রেভল‍্যুশনারি রোড, দ‍্যা রিডার, হ‍্যামলেট ইত‍্যাদি।যুক্তরাজ‍্যের এই পারদর্শী অভিনেত্রী একের পর এক ফিল্মে চমক দেখিয়ে বিশ্ব কাঁপিয়েছেন।তার একটি গুণ, তিনি চমৎকার গল্প বলতে পারেন।রোমান পোলানস্কি ও উডি অ‍্যালেন নামের দুই নির্মাতাকে নিয়ে উইন্সলেট টরন্টো চলচ্চিত্র উৎসবে আক্ষেপ প্রকাশ করেছিলেন।তার সমাজসেবী দৃষ্টিভঙ্গি সকলের নজর কাড়ে।জেমা নামের এক তরুণীকে বাঁচাতে লিওনার্দোকে নিয়ে এগিয়ে আসেন তিনি।তার ব‍্যয়বহুল চিকিৎসার সাহায‍্যার্থে ‘ জ‍্যাক ও রোজ-এর সঙ্গে ডিনার ‘ নামে এক নিলাম অনুষ্ঠানের আয়োজন করেছিলেন।তাবৎ হলিউড বোদ্ধাদের মতে, এটিই এই জুটির সেরা কাজ।রহস‍্য আর আবেগে ভরপুর তার অভিনয়শৈলী।এই তারকাজুটি বেশ কিছু জনপ্রিয় ফিল্ম দর্শকপ্রেমীদের উপহার দিয়েছেন।কখনো হাস‍্যরসাত্মক-কখনো হালকা দুষ্টুমিতে ভরা তার অভিনয়শৈলী।আমার মতে, মিষ্টি হাসির মোলায়েম সৌন্দর্যের অভিনেত্রী তিনি।টাইটানিকের সেই মিষ্টি মেয়েটি এখনো দর্শকদের হৃদয় কাঁপাচ্ছেন। Rotten Tomatoes-এ তাকে নিয়ে এখনো মাতামাতি হয় ও সিনেমাপ্রেমীরা অসংখ্য মন্তব‍্য করে।",SHOW MORE,,,
,,,"Aug 10, 2021","Beautiful film, just well directed with great shots",,,,
https://www.rottentomatoes.com/profiles/JB0FqgIveu4WHVwHKQT41iADfbZ,,,"Aug 9, 2021",Amazing movie with an amazing cast although some scenes nowadays are questionable… I still love this movie after all these years!,,,,https://images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif
https://www.rottentomatoes.com/profiles/9XNFBnIMzu1DUweHqmuGOHbjs8Z,,,"Aug 1, 2021",Um dos melhores filmes da década de 90.,,,,https://images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif
https://www.rottentomatoes.com/profiles/Oy8FdKIgourVSwjFlzTBahMLukL,,,"Jul 31, 2021",An instant classic. I remember going to the theater and watching it twice.,,,,
https://www.rottentomatoes.com/profiles/oryFDnIJLF9ySN6se2SavTZVT6o,,,"Jul 26, 2021","without doubt, this is a successful commercial film",,,,
https://www.rottentomatoes.com/profiles/zWNF4BFRphjpF6KfJpsWwHNlHm4,,,"Jul 23, 2021",This is a 98/100 for me. It's a masterpiece. How... how is this movie getting this lower rating from audience scores? One of the best movies of all time.,,,,
https://www.rottentomatoes.com/profiles/kOZFdYIqPuJyhoqubzuxATQMsDV,,,"Jul 17, 2021","Masterpiece! I don't care what any idiots think, this movie is amazing. Despite its bizarre length of over 3 hours, I was consistently entertained and rarely bored as well as inspired by the incredible acting performances, eespecially DiCaprio and Winslet, a beautiful love story between Jack and Rose that's filled with excellent chemistry and so many great scenes like where they first meet, the score is simply incredible and it does such a great job of displaying the Titanic. The set is magnificent and the contrast between rich and poor as well as society expectation and free will is handled really well but the moment the ship hits the iceberg, it's near perfect. You truly feel the tension and fright as we see the effect of the sinking on so many people as well as the (let's be honest) terrible organization of the crew and the visuals hage aged super well. Hard to believe it's a 1997 movie. And gosh that last half made me cry, seeing the hopelessness of many of the victims and of course, Jack's death. I'm still pissed that Jack died but that bastard Cal survived. But still, incredible. It's definitely slow at times. You really feel that 3 hour runtime and I think less time could have been spent on the fictional (but well developed) love story and more on the Titanic itslef and seeing the different people om board. Still, incredible (A)",SHOW MORE,,,
https://www.rottentomatoes.com/profiles/wLrF6MimPhxaIL0uMlfvxioOSVG,,,"Jul 9, 2021",Brilliant!! This is without a doubt a movie that will live on forever,,,,
https://www.rottentomatoes.com/profiles/kOZFdYIq9FJXsoqubrfxVFQqHDR,,,"Jul 6, 2021",i don't know why the audience score is as low as it is but this movie is 100% one of the best movies ever period,,,,
,,,"Jul 1, 2021","First i have a question why is the audience score 69%, this is an amazing movie despite everyone having watched over 20 times",,,,
,,,"Jun 28, 2021","Titanic came out over 20 years ago and to this day is still a huge phenomenon. It is still just the third highest grossing film ever (however part of that comes from the 3-D rerelease) and still is quoted and talked about constantly to this day. Now is it a perfect movie, no. Is it overrated, absolutely. But there is still such a great nature to it that makes it honestly hard not to love (at least slightly). The first 90 minutes of the movie is essentially just a chick flick (and the writing is not the best) but it has such a charm to it and Leo and Kate’s chemistry is so likable that you can’t help but enjoy it (even if it isn’t the best). Then the rest becomes a completely different movie almost, as we see the titanic sink. This is where the movie really becomes phenomenal. The effects done and the cinematography and shots we get are great. Even though I’ve never really liked James Cameron much as a person you deny that he is a great director, especially with action scenes like the end to the movie. The entire last half of this movie is completely thrilling to watch and also it is heartbreaking when (spoiler alert) Jack dies (but you probably already knew that). I love this film a lot and even though it has its problems I can’t deny the power that this epic has.",SHOW MORE,,,
https://www.rottentomatoes.com/profiles/1KkFeOIx0FpDsx6h6pidZF2ySQw,,,"Jun 14, 2021",MY FAVORITE MOVIE EVER!!!!!! A MUST SEE!!! When you watch this your jaw will drop to the ground😲😲😲😲😲😲😲😲😲😲 and when it's over you'll just sit there speechless and watch the credits like WOW 😮,,,,
https://www.rottentomatoes.com/profiles/dQZFe9Im8FLDszqhDjfk4HXGIK6,,,"Jun 12, 2021","Epic, huge, classic, romance and history I will put together",,,,
https://www.rottentomatoes.com/profiles/yrXFY9Ij0FKYszPhPdSqZhAzFj0,,,"Jun 12, 2021",This movie is my heart I love it soo much. It's my favorite movie😍😍😍😍😍😍💖🚢,,,,https://images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif
https://www.rottentomatoes.com/profiles/x9lsVBfO6FNLTrBTbYtYVCWDsjjCz1hVYF0VsJkFmmCdxiaDuNBil8HjjC82FZVHxAIDvhNNCjKIRQfxbu4kc8BcoWCpqs2KU1ySDJHMyHqR,https://www.rottentomatoes.com/profiles/x9lsVBfO6FNLTrBTbYtYVCWDsjjCz1hVYF0VsJkFmmCdxiaDuNBil8HjjC82FZVHxAIDvhNNCjKIRQfxbu4kc8BcoWCpqs2KU1ySDJHMyHqR,John D,"Jun 9, 2021","A marvelous retelling of the dramatic 1912 disaster, with stellar performances and incredible set design...along with the heartbreaking sinking of the ocean liner.",,,,
