review-data href,audience-reviews__name href,audience-reviews__name,audience-reviews__duration,audience-reviews__review,button--link,audience-reviews__image-avatar src,super-reviewer-badge
https://www.rottentomatoes.com/profiles/GPdI04sKvie8H8aSwpuMmIKVTeW,,,"Apr 27, 2015",Dude movie but it's noteworthy.,,https://images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,
https://www.rottentomatoes.com/profiles/1KkFemhx0FpBIxVH6oSd9h2puQ1,,,"Apr 18, 2015","to the 6% of you who didn't like this film I ask to explain why 6% replies, ""sir I..."" ""sir what? were you about to call me an asshole?!""",,,
https://www.rottentomatoes.com/profiles/JB0FqRsvgT4XsVPiKkI4vfAyibJ,,,"Apr 11, 2015","While not Stanley Kubrick's strongest work, Full Metal Jacket is an intense, darkly humorous, and deeply profound investigation on the Vietnam War through the eyes of a pair of Marine volunteers",,,
,,,"Apr 9, 2015",One of the best war movies ever!,,,
https://www.rottentomatoes.com/profiles/62DHWouYziglhB1F6XhryIGMh9j,,,"Mar 25, 2015",No film has mixed comedy and tragedy together so perfectly.,,https://images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,
https://www.rottentomatoes.com/profiles/GPDu09HKwFe8H8NTwVfMKsKmueW,,,"Mar 23, 2015",another Kubrick masterpiece. even a war movie he turns into gold,,https://images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,
https://www.rottentomatoes.com/profiles/ornuDMiJDh9eHN6seGFakfZmh6e,,,"Mar 12, 2015",Once again - I do not understand the obsession with Kubrick !,,https://images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,
https://www.rottentomatoes.com/profiles/qAWuOBFp9flpfR0Szku9xskPfzK,,,"Mar 11, 2015","It's really too bad that the second section of the film doesn't contain as driving a plot as the first section. I enjoyed seeing the themes from one flow into the other, but the films progression slows down to almost a standstill. Still a brilliant work by Kubrick, but it could have been improved.",,https://images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,
https://www.rottentomatoes.com/profiles/qA0FOgHpWHlzIRMFz1h90SkzTzp,,,"Mar 10, 2015","Me so horny. Me so horny. Me love you long time. We follow Private Joker through an intense boot camp where one recruit struggles to meet the requirements. Joker takes on a military profession as a journalist where he interviews soldiers and sees limited live action; however, we may see Joker report under live fire when a surprise attack hits the Americans hard. ""What is your major malfunction, numb-nuts? Didn't mommy and daddy show you enough affection as a child?"" Stanley Kubrick, director of A Clockwork Orange, The Shining, 2001: A Space Odyssey, Eyes Wide Shut, Barry Lyndon, and the Killing, delivers Full Metal Jacket. The storyline for this is so well written and the dialogue and intensity is perfect. The action scenes are well done but it is the interactions between characters that make this film work. The cast delivers awesome performances and includes Matthew Modine, Adam Baldwin, Arliss Howard, and John Terry. ""Here you are, all equally worthless."" I swore I had written a review for this already, but when I saw it wasn't on here I grabbed it off HBOGO. This is an all time classic and my favorite military genre film. The boot camp scenes were so good and well done. I adore just about everything about this film and it is a must see. ""Sound off like you have a pair!"" Grade: A+",SHOW MORE,,
https://www.rottentomatoes.com/profiles/zWNF4BFROFjyf6KfJ1HWNsNPSmA,,,"Mar 8, 2015","Even though Full Metal Jacket was made in 1987, Director Stanley Kubrick had already been around for a long time--for example, he's known for filming the largely satirical Dr. Strangelove in the early 60s. His filming ingenuity only got better as time went on, and Full Metal Jacket is proof of this fact. In this movie, Kubrick relied heavily on a soundtrack to tell the narrative through the technique of satire. I believe that this soundtrack is used to establish an ironical relationship between the audience and the characters in the movie. In other words, Kubrick uses the soundtrack as an ironic plot device. For example, the choice to use ""The Chapel of Love"" while the men are at war serves to either make fun of or emphasize the desperate attitudes of some of the soldiers experiencing post-traumatic stress. In other words, the movie indirectly makes fun of steadfast patriotism when war instead really promises mental insanity.",SHOW MORE,,
https://www.rottentomatoes.com/profiles/qAWuO1IpXIlpfRgHz1h9GHkQuzV,,,"Mar 5, 2015",Greatest war film ever made on a studio set..,,https://images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,
https://www.rottentomatoes.com/profiles/kOrud8FqAiJnFo1hbRIxeSQMsDR,,,"Mar 2, 2015",good war movie on vietnam,,https://images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,
https://www.rottentomatoes.com/profiles/wLrF6nTmjTx8HLeHMeTvDFoOSVD,,,"Feb 28, 2015",Definitely will have to watch a second time,,https://images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,
https://www.rottentomatoes.com/profiles/WYlu81fDXTGgu9JSWdF8nfRnTGW,,,"Feb 26, 2015",I have heard from several Vietnam war vets that this is the most accurate of all films that cover the war. Chronicles the journey of one young man from boot camp through the war and does so in very uncomfortable fashion. A true classic by the impeccable Stanley Kubrick.,,https://images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,
https://www.rottentomatoes.com/profiles/r8kFOvhAbuGwIdmFqNhV8iGeTZp,,,"Feb 20, 2015","So beautiful. Funny at parts. If every director were like Kubrick, people would love movies more. This work of art is about the war in Vietnam and the training that marines have to endure. Training involves physical abuse, as well as mental when Sgt. Hartman humiliates and teaches his future marines to master their guns and build a disregard for human life in the battle. The movie is not only quotable, but it is THE war film. If you still think that war is collecting coins after you shoot people on a battleground, watch this and get proven wrong. Seriously, though. Watch this. And we'll talk about it.",SHOW MORE,https://images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,
https://www.rottentomatoes.com/profiles/GPDu0kcKviedS8ziwkFMliK0seK,,,"Feb 17, 2015","THIS CLASSIC 1987 WAR FILM IS NOW A COMPANION-PIECE TO ""AMERICAN SNIPER"" (2014). STANLEY KUBRICK'S HARROWING MASTERPIECE EXPOSES THE DANGERS OF BASIC TRAINING. SOLDIERS CAN GO THROUGH HELL...BEFORE THEY REACH THE WAR ZONE.",,https://images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,
https://www.rottentomatoes.com/profiles/wL6I6etmdsxeFLRSMjSvpuokiVp,,,"Feb 16, 2015",Watched it for the first time at the Kubrick retrospective at the Lightbox. It stands up really well to time. The filmmaking is still innovative. The themes many. The characters reflective and real. You could probably swap out Vietnam for the Afghanistan or Iraq and not skip a beat.,,https://images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,
https://www.rottentomatoes.com/profiles/m8ZFDMhb0FaQH89SdXfQ2TBLsVD,,,"Feb 15, 2015","One of Kubrick's best films. A very intense and some times dark plot that sets it apart from many of the Vietnam War films of the day. One of the best looks at boot- camp in a film. Stellar performances from Matthew Modine, Vincent D'Onofrio and R. Lee Ermey.",,,
https://www.rottentomatoes.com/profiles/Oy8FdVhg8TraIwpSl6iBlFMWFkA,,,"Feb 12, 2015","Excellent excellent movie portraying the ways of war. With the Vietnamese girl getting raped and killed, that was the darkest part of the movie for me. Not to mention behavior unbecoming of a soldier and breaking the rules of war. I could watch this movie over and over again. Love it!!!!!",,,
https://www.rottentomatoes.com/profiles/2dNuWJFZ4TnzS9XIe6hgAi1NixJ,,,"Feb 8, 2015",I prefer the first half over the second half... but it's still a very good movie.,,https://images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,
https://www.rottentomatoes.com/profiles/x96uVysOBHNlFr9hyAHwpsWKHjG,,,"Feb 6, 2015","One of the greatest wars film for it's time. With a great performance by R. Lee Ermey, memorable lines, and a great story. The first half is worth the price of admission alone. Full Metal Jacket gets the final prop rating of 5 Jelly Doughnuts.",,,
https://www.rottentomatoes.com/profiles/kOZFdphqPuJKuoeTbnhxPsQpTDq,,,"Feb 4, 2015",bitchen movie about Vietnam war :-),,,
https://www.rottentomatoes.com/profiles/qA0FOgHpyilpfRauzOf9zukPfzp,,,"Feb 1, 2015","Of all Kubrick's films I have to admit this being probably my least favorite. I'm not sure exactly why, perhaps it's the subject matter, but it just didn't have the same impact on me as most of his other movies. It's an accomplished piece of film-making, that almost goes without saying of course, and R Lee Ermey's performance is outstanding, but overall I wasn't as engaged, and felt unable to get too emotionally involved with any of the characters. Because it's a Kubrick picture I must admit I almost felt slight guilt, like it was a failing on my part, perhaps I was missing something? His films do tend to grow on you, so another viewing might be in order at some point, and maybe then I'll be swayed. 6/10",SHOW MORE,,
https://www.rottentomatoes.com/profiles/WYlu8euDwIGqi9ofWRH8JhRBFG8,,,"Jan 30, 2015","Stanley Kubrick's return after a seven year hiatus, is this excellent war drama which follows raw recruits of volunteers in the US marine corps. The film is structured into two distinct sections, the first showing their training by a hard as nails Sgt., before plunging our characters right in the middle of the Vietnam war. Excellently written, produced & directed Kubrick doesn't disappoint in entertaing his audience. The film also features great performances from its then largely unknown cast.",SHOW MORE,https://images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,
https://www.rottentomatoes.com/profiles/KKkFk8hKou6kIgxh84F9pfkDH4l,,,"Jan 29, 2015","It's not quite on the level of Kubrick's absolute best, but the messages it has about war and some of the performances throughout are good enough to make you sit up and watch. Full review later.",,,
https://www.rottentomatoes.com/profiles/yrXFYLhjPuKkTzkFP9TqbsAgujX,,,"Jan 18, 2015",Crudeza y realismo en esta mirada de Kubrick a la gueraa de Vietnam.,,,
https://www.rottentomatoes.com/profiles/dQRueXHmWTLxhzgFDOTkJFXGIKJ,,,"Jan 18, 2015",Watch it again.... Great movie,,https://images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,
https://www.rottentomatoes.com/profiles/yrXFYrTjoiKBfzRsPmFqauAPijO,,,"Jan 15, 2015","This Vietnam war film has a flawless first-half. The scenes at the boot camp are classic and hilarious. The second half drops off a bit, but the film is still brilliant overall. One of Kubrick's best films for sure.",,,
https://www.rottentomatoes.com/profiles/KKkFk8hKou6YigMF8Gf9aukgi4k,,,"Jan 10, 2015","Kubrick shows us the reality of war through as acid humor brilliantly accomplished something catastrophic and bitter. A masterpiece, just like that..",,,
https://www.rottentomatoes.com/profiles/AlJu6QfGjhkgTpXs6NTYrIKAiar,,,"Jan 6, 2015","Dark humor, sharp dialogue and R. Lee Ermey's terrifyingly excellent performance. Full Metal Jacket is a gripping portrayal of the dehumanization and transformation of the US soldier in the midst of the Vietnam War. Kubrick's tactical direction and nasty-good production on this film is one of his best. 5/5",,https://images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,SUPER REVIEWER
https://www.rottentomatoes.com/profiles/9XluB9iM4F1rSwLSqVTGXFbjs8B,,,"Jan 1, 2015",Another war epic from the master.,,https://images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,
https://www.rottentomatoes.com/profiles/WYdF81fD2HGvF9rTWdF8eIRDsGW,,,"Jan 1, 2015","Now you're born to kill, baby!",,,
https://www.rottentomatoes.com/profiles/0x6um4hArFZbhnafpvF6Xh4KSeB,,,"Dec 28, 2014",Stanley Kubrick impresses me once again,,https://images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,
https://www.rottentomatoes.com/profiles/AlBF6GTGeikgTpzI6gfYXiKjsaQ,,,"Dec 22, 2014","Review In A Nutshell: When we think of war, the images that come to our head are the smoke that slowly breathes out of a fired rifle, the red blood that stains the green uniform, the flash of an exploding grenade; these are dark images that fill the puzzle of war's brutality and horror, but what these images do not show is the horrors that lurk underneath; the human spirit fractured in order to fulfil their duty as soldiers. Stanley Kubrick's Full Metal Jacket stands along with films like Apocalypse Now, The Thin Red Line, and Paths of Glory where war is seen through the eyes of the soldiers and how their experiences have affected them internally; the unseen soul. The film begins with the sight of men sitting down and having their hair shaved completely off with faces of both sadness and uncertainty. It is the U.S. Marine's first step in attempting to take what is most precious of them, their identities. It is the idea that each and every one of these soldiers will be identical fighting machines, despite the drill instructor denying this, to strip them completely of what they were and instil a new perspective on yourself, your brothers, and your enemies. The film then takes us to the intimidating introduction of their drill instructor, Sergeant Hartman, a man who response only to sheer volume and intensity, constantly searching for flaws and anomalies in the soldiers' systems and destroying them little by little. This is also where we get to see these soldiers further lose themselves, through the replacement of their names with nicknames that are far from who they really are, aside from maybe Joker, whom which probably impressed the Sergeant despite his disrespect. During this introduction is also the time where the audience is formally introduced to Leonard Lawrence, who is better known in the camp as Gomer Pyle, as a connection to his inherent dimwittedness and innocence; he becomes the Sergeant immediate target because he knows Gomes Pyle is not right for the corps but since he is already present and unlikely to quit, he has to do the best he can to push him to his highest limits. Gomer Pyle's journey through the training is one of the most terrifying experiences I have ever seen, showing how a fresh young face could fall so low in human spirit; a soul that has suffered psychological and emotional torment, betrayal from his once loyal and respected brothers, having to endure demanding and straining physical training, it all adds up in shaping what he would ultimately become, a soulless monster. The end of this half delivered one of the most gasping moments of the entire film, the bathroom massacre. A slow moving Joker flashes his light on Gomer Pyle, revealing him in possession of a live cartridge that is then locked and loaded into his rifle. It is clear that the training he has endured has pushed him too far, deprived of happiness and consciousness, knowing only his duty as a marine corps, to kill. It is the horrifying image of his wicked stare that shivers the audience's bones, not the loaded rifle itself; it is the idea that he has gone too far to find salvation, and it was only in the sound of his once precious name that a glimmer came to his eye and decides to end himself once and for all, sparing Joker's life. It is a moment that stays with you long after the film ends, reminding you of the many Gopher Pyles out there walking and causing pain to those undeserving of it. The second half of the film then turns to the big stage, Vietnam and the war that deeply affected everyone that took part in it. It still follows in the eyes of Joker who works as a correspondent for an American newspaper, Stars and Stripes, which aimed to report news, boost soldier morale, and sway the minds of those unconvinced of America's involvement in the war; it is an element that Kubrick only covers minimally, but hearing it spoke volumes to me; displaying more of what the war really is, without having to actually show it. It would have been fantastic if Kubrick further covered it. After a suicide squad attempting to infiltrate their base, Joker was assigned to the ""shit"" with his photographer Rafterman, and from there we experience the true nature of soldier warfare; the unpredictability, the paranoia, the destruction that surrounds them, all coming to together to slowly destroy the innocent mind of our protagonist; a person who had a sense of balance, surviving the war with killing in his head, ""Born to Kill"", and forgiveness in his heart, the peace symbol, retaining that part of himself that keeps him sane. The film subtly throughout this half, question the true agenda of the soldier's stay in Vietnam, told from the perspective of the soldiers themselves through documentary-like interviews that show honest and thoughtful responses. The film then leads to a gripping climax of a sniper picking off their platoon, one by one. It is a tense situation that ends with harrowing imagery. It is revealed that the sniper is just a young girl, and through this Kubrick scares us with the idea that children were raised and trained in order to fight for their causes, youth losing its innocence far too early, wanting her life to end rather than ask for medical attention; it is a frightening scene that shows just how damaged our world is. Ending the film, is a slightly touching scene of soldiers marching in the night, singing out loud a song from their beloved childhood; holding tight a piece of themselves in order to get through god-awful war. Full Metal Jacket may not be the most obvious film in regards to Kubrick's sense of visual and audible flair, but the film's grounded visual take on the war is meaningful and terrifying. During the film's first half, it captures the uniform and tightness of military training, a zone where anarchy and natural movements are absent. During interior scenes, we get a layer of darkness that connects with the gradual loss of the souls of its subjects, coming off more like a mental asylum rather than a barrack; very few films could capture this without becoming too stylish in its imagery. The second half of the film opens up with a larger canvas, displaying the destructive conditions of the war; with sights of crumbling buildings, flaming interiors, and abundance of dirt. The film still manages to be a spectacle without forgetting the film's most important subjects, the characters. The second half spends a fair amount of time with the camera closer to the ground, along the feet of the soldiers, like as if we were trying to take cover from enemy fire, a paranoia of having our heads stand too high; it maintains a sense of uneasiness that correlates with the emotions of its characters. Kubrick almost strips the whole film with vibrant colours, keeping the film feeling deathly and soul crushing; pushing dark greens and dusty browns, the colours that immediately bring to mind the conditions of war. The haunting score by Vivian Kubrick, under the alias of Abigail Mead, dominates the film's scenes through generating dark and atmospheric emotions that elevate the film's themes and tension; just listen to the rumbling seedy tones during the bathroom massacre. The same goes for the sniper sequence, with music that crawls under our skin and feeds dark and fracturing emotions. The combination of Kubrick's score and Americana soundtrack gave the film that sense of balance and flavour, coming off as different from the other films that cover the same ground; it never tries to over-dramatize its scenes, instead the score reaches for the darker depths of the film's characters without drama elevation, while the soundtracks are present to create a hilarious satire of America's presence in the war. Matthew Modine is the film's protagonist, Private Joker, but I felt his performance was a bit underwhelming as compared to others that have led in a Kubrick film; the writing certainly makes his role feel interesting but his performance rarely ever elevates it. The shining star in this film is an actor who only appears during the first half of the film, and that is Vincent D'Onofrio playing as Gomer Pyle; a transformational performance that captures the essence of his character perfectly. Full Metal Jacket is an example of a war film attempting to be more than what it plainly is; it showcases the inherent nature of war and its effects on the human mind and soul. It tells a story that is not restricted by a conventional three act approach, and it features a stand out performance from D'Onofrio as the lovable turned deadly, Gomer Pyle. I think I'm going to love this film for a long time.",SHOW MORE,,
https://www.rottentomatoes.com/profiles/GPgF0BUK1feQf8ziwRSMaTKZheP,,,"Dec 7, 2014",best part drill Sargent busting balls,,https://images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,
https://www.rottentomatoes.com/profiles/oryFDmsJYS91sNOFeXTawIZ2f6e,,,"Dec 2, 2014","Out-freaking-standing Vietnam war film! Just can't wait to go back home & watch another one of Kubrick's work, the 2001: Space Odyssey. Interstellar is said to be the 21st Century version of that old Sci-Fi Classic. Tis' among the best war films that I've seen thus far. My list of the finest includes Saving Private Ryan, Born On The Fourth of July, The Hurt Locker & Black Hawk Down.",,,
https://www.rottentomatoes.com/profiles/gyzFayhZXIPGhxZF8OFNzfmOIDN,,,"Nov 28, 2014",An epic film that will stand the test of time!,,,
https://www.rottentomatoes.com/profiles/ejbFyNhGZIx2fqQsGYTgBHwrsX8,,,"Nov 23, 2014","The way the story was told was quite odd to me; done in only two acts? Odd, something the a-hole nit-picky side of me could'nt help but notice. But aside from that, this movie has a morbid and dehumanizing humor to it as many other reviewers here have stated.",,,
https://www.rottentomatoes.com/profiles/nx2FDKHpLIGJSwLiaxso0IdeiAd,,,"Nov 23, 2014","War is not pretty, but Kubrick makes it so!",,,
https://www.rottentomatoes.com/profiles/GPDu0WtKRIe8H8rfwehMXFKZhek,,,"Nov 20, 2014","Absolutely brilliant war film with amazing scenery, only bad thing is that it went too quickly, I would have liked the film to be a bit longer to add a bit more to the story. A classic though, no doubt about that!",,https://images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,
https://www.rottentomatoes.com/profiles/2dNuWNHZYinzS9YueWIgah1NixxCbMi6muvKipqHAACnqi29Hr0CwYh44CPLIJ1HYPcQ0uNNCPnsz1tAbfqgIyNuL2IOzIPjT9zfjvSdYumA,https://www.rottentomatoes.com/profiles/2dNuWNHZYinzS9YueWIgah1NixxCbMi6muvKipqHAACnqi29Hr0CwYh44CPLIJ1HYPcQ0uNNCPnsz1tAbfqgIyNuL2IOzIPjT9zfjvSdYumA,Akshay M,"Nov 20, 2014","Kubrick is a genius, Well the intention was clear. Full metal jacket was extremely Intense and darkly funny at times. It gives a time to think about how pointless these wars are. One of the best war films ever made.",,,
https://www.rottentomatoes.com/profiles/nxNuDvTpYTG1uwOTaeIoOsdXfAb,,,"Nov 16, 2014","Well constructed, thrilling, surprisingly comedic, and abruptly violent. Stanley Kubrick weaves another tightly knitted film that is as affecting as it is gripping. Grade: A-",,https://images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,
https://www.rottentomatoes.com/profiles/m8XuDaHbRIaQH8budNSQquBASVD,,,"Nov 13, 2014","Tough call; a thoroughly enjoyable and well crafted film, if not a little familiar. The thing is, Kubrick doesn't succeed in developing any characters. Yes, the point is they are trained to be machines, but we never connected to their pre-machine selves. It's really tough to care about any death when you don't feel for anyone. I love both acts, but they don't play off of each other well enough. Still one of the best nam films.",SHOW MORE,https://images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,
https://www.rottentomatoes.com/profiles/0x0Fm4hAmiZmFnpipgh6Ds4rhe1,,,"Oct 31, 2014","One of Stanley Kubrick's best films, a masterpiece!",,https://images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,
https://www.rottentomatoes.com/profiles/DG2uB0fn1s2YiDZfzxIvgsjrILd,,,"Oct 27, 2014","Let me say, the first forty five minutes of this film, is some of my favorite bits of film in history. Cutting there and it would have been the absolute best short film ever made. Then the second half happens. Now it's not bad, the last ten minutes are just as griping as the first forty five, but I have never been too invested in the bits between then. I still completely recommend this film to anyone who loves films and filmmaking, but that little bit is enough to keep me from giving it a higher place up there in the pantheon of cinema.",SHOW MORE,https://images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,
https://www.rottentomatoes.com/profiles/qA0FOgHpXIlvuRgHzOf9GHkzTzy,,,"Oct 23, 2014","Director Stanley Kubrick done some nice explorations in his projects. He'd explored space with systematic corruption and boredom, and the insane, hysteric horror of a human mind and condition. Both of those are his 3.5-star masterpieces. His best work belongs to the battlefield of the war genre. In that field he'd explored the consequences of stopping yourself from following commands and get framed and shot for cowering, and the satiric reason why we need to learn to ""stop worrying and love the bomb."" Now before his final project of ""Eyes Wide Shut,"" he returned to the battlefield one more time to add another the story to the chronicles of the Vietnam War, and it'd resulted to be his best masterpiece. ""Full Metal Jacket"" explores the process of a new recruit entering from boot camp to the battlefields in the U.S. Marine Corps. The first 20 minutes were the recruits' training period. It was a masterful exposition with the cast only saying things that are around under the category of ""Sir, yes sir!"" to R. Lee Ermey's not-so fictional character when he was a drill instructor at that time the film takes place. He stands out and shines the most out of the cast when his performance is so good that it's probably the best of the film. He was also expressing a theme with a message to be analyzed and he had Vincent D'Onofrio as his volunteer to help out that message to the unfortunate outcome: D'Onofrio's character was mirroring a bit of how Jack Nicholson's character gone through in ""The Shining,"" but by the subject of the expressed theme of hypocrite bullying. Now for the main story that'd took the next 93 minutes was the main setting: fighting in the war on tour. Matthew Modine's character James Davis is the story's narrator going over how haunting and violent the Vietnam War can from what he'd experienced from commander of the recruits with a thirst to see combat to ""later becomes an independent-minded combat correspondent."" We'll be soon get in combat side-by-side with his old comrades from Sergeant Hartman's (R. Lee Ermey) boot camp, when he's nicknamed the Joker - representing some of the film's occasional light-hearted humor. The way how Davis's experiences in the war were constructed in the film was nicely done as usual in the war genre. The effects of combat, including the power and energy from the actors pretending/acting like they're in the war, and the performances are what a war flick reload to keep the power going. ""Full Metal Jacket"" is a nice addition to the Vietnam War chronicles with the usual qualities at their efforts to match the pounding of a war's battlefield, making this war drama Kubrick's best masterful work in exploring more in the process of serving a war while at the same time rarely reminiscing few of his past explorations, with stuff to express. (B+)",SHOW MORE,,
https://www.rottentomatoes.com/profiles/NXKuWJTkoFmWhoruZdudqIq0Ib8,,,"Oct 20, 2014",5s belong to Kubrick :),,https://images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,
https://www.rottentomatoes.com/profiles/wL6I6gFmPhx8HLRSMDuvxioVFVz,,,"Oct 18, 2014",The beginning was cool. Then the rest of the movie was not.,,https://images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,
https://www.rottentomatoes.com/profiles/zWju4psRPujDS6RSJPhW6SN4fmd,,,"Oct 12, 2014","Skv?lé vále?né drama. Dva p?íb?hy, jeden z výcviku, druhý z akce vietnamské války. Syrov? podané, i kdy na za?átku jsem m?l pocit, e to snad bude komedie. Kubrick umí.",,https://images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,
https://www.rottentomatoes.com/profiles/oryFDYHJLF9ySNyueDHakfZru6X,,,"Oct 2, 2014","Hermosa película(tomas), una gran expresión de cinema, tal vez parece dos películas pero ambas partes en las que esta dividida son muy buenas",,,
https://www.rottentomatoes.com/profiles/oryFD8SJLF91sNqHeGFa2hZ2f6X,,,"Sep 29, 2014",A classic Vietnam war drama.,,https://images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,
https://www.rottentomatoes.com/profiles/zWNF4DHR6fjvT6qTJwfWXhNpsmd,,,"Sep 26, 2014",One of the best war films I've ever seen.,,,
https://www.rottentomatoes.com/profiles/jkdFGOhp9hAeTjDudBTnQuBrF06,,,"Sep 18, 2014",Kubrick once again shows us why he is the best director of all time in his beautiful and masterful adaption of the Vietnam war,,,
https://www.rottentomatoes.com/profiles/9XluBjTMpH1gHw0sqnIGvubRu80,,,"Sep 12, 2014","It is excellently filmed and superbly crafted technically, but the deliberate narrative shift in the middle is jarring and gives a horribly overbearing feeling of disjointedness to the film. That said the first 45 minutes or so contain some of the most powerful psycho-analytical scenes ever committed to celluloid.",,https://images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,
https://www.rottentomatoes.com/profiles/oryFDBfJLF9NuNGSewsarsZXi6e,,,"Sep 8, 2014",The best drill sergeant movie ever!,,,
https://www.rottentomatoes.com/profiles/Oy8Fd8HgourYiwAflauB4IMLukG,,,"Sep 7, 2014","Darkly comic at first, then intensely bleak by the finish.",,,
https://www.rottentomatoes.com/profiles/m8ZFDaHb0Fa0i86hdZHQVhBMfVp,,,"Sep 7, 2014","One of the best 80's movies: harsh, poetic, and cynical as it should be.",,https://images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,
https://www.rottentomatoes.com/profiles/DG6FB9Sn1s2pcDRhz8fv6HjzfLl,,,"Sep 6, 2014","Intensa,con humor negro y aveces muy cruda la pelicula es muy efectiva al comunicarnos el tema central",,,
https://www.rottentomatoes.com/profiles/1KkFemhxnhpmhxzs6Rfd1u2ZuQw,,,"Sep 6, 2014",sgt.Hartman & pvt.Pyle is funny ??????,,,
https://www.rottentomatoes.com/profiles/2dOFWNHZAFnDI9jheVHgvS18hxG,,,"Sep 1, 2014","It's first half is definitely stronger than its second half, Kubrick clearly a bit out of his element filming combat zones encumbered by some awkward dialogue, but the entire film is a remarkably effective indictment of the Vietnam War and the destruction of youth by the U.S. military industrial complex. The hoo-rah Marine Corps mystique comes under fire in particular, with a stunning analysis of the mental and emotional breakdown of recruits at Paris Island, with some harrowing twists and turns (fired by a remarkable depiction of drill sergeants). The Vietnam act suffers from Kubrick's obvious struggle in effectively filming combat zones and firefights, but his narrative is constructed so well in its bleakness and despair that it doesn't matter too much. Juxtaposition of period rock music is unsettling as well. An excellent example of an anti-war-film-film, it may not quite reach the heights of ""The Thin Red Line"" in deconstruction of the genre, but it doesn't fall short by that much. Necessary viewing for those who seriously want to consider the dehumanizing nature of war.",SHOW MORE,,
https://www.rottentomatoes.com/profiles/AlBF6GTGBskQHpgu6lSYVTKbHaR,,,"Aug 25, 2014",Really really great. The acting was impressive along with the storyline. And the perfect amount of humor lined in this drama. Plus the music was unreal a great add on.,,,
https://www.rottentomatoes.com/profiles/nx2FDnhpYTGrIwqIalSoVhdQHAb,,,"Aug 24, 2014","My full opinion: Full Metal Jacket is a violent, but darkly comic war movie, that features one of my favorite screenplay, outrageous performances, and of course, an amazing storytelling. 9.9/10",,https://images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif,
