review-data href,audience-reviews__name href,audience-reviews__name,audience-reviews__duration,audience-reviews__review,button--link,audience-reviews__image-avatar src
https://www.rottentomatoes.com/profiles/kKrT9phqAiZYf9xhbrfx4uQoiDDCNyF1VTpktVnCrrCZqiW4tNAu9YuggCXDFvbT4JHKmTPPCKdfvQTRKSAlibPFZkHGBiYpsLnuKxulOupy,https://www.rottentomatoes.com/profiles/kKrT9phqAiZYf9xhbrfx4uQoiDDCNyF1VTpktVnCrrCZqiW4tNAu9YuggCXDFvbT4JHKmTPPCKdfvQTRKSAlibPFZkHGBiYpsLnuKxulOupy,ZACH M,"Apr 21, 2025",honestly amazing plot and acting. music makes it though.,,
https://www.rottentomatoes.com/profiles/GPBT0WtKJHeAs8Kuwehr9tKZheeCXNuLyh2mILATRRCzRiYptopcvPcllCZvuepINMIZ2sYYCdAINqugBHvpfj1I9zSQ2tZRsJ2S8JSVpiz2,https://www.rottentomatoes.com/profiles/GPBT0WtKJHeAs8Kuwehr9tKZheeCXNuLyh2mILATRRCzRiYptopcvPcllCZvuepINMIZ2sYYCdAINqugBHvpfj1I9zSQ2tZRsJ2S8JSVpiz2,Lucas F,"Apr 20, 2025","Pure grit and glory. Russell Crowe brings so much power to the role, and the story of revenge and honor never gets old. One of the most badass historical epics out there.",,
https://www.rottentomatoes.com/profiles/yB2U8LIjkIKkTzkFPyhQZTAgujjCBwTeof4QseBh66CjAiBDfYLuNDfzzC60i40IqzIW4fxxCAjT4eTvBHBkIW9FDAiBgfewuwQslYCyjt9Y,https://www.rottentomatoes.com/profiles/yB2U8LIjkIKkTzkFPyhQZTAgujjCBwTeof4QseBh66CjAiBDfYLuNDfzzC60i40IqzIW4fxxCAjT4eTvBHBkIW9FDAiBgfewuwQslYCyjt9Y,Paul S,"Apr 11, 2025",This is one of the best movies I have ever seen. The story is compelling and it was thrilling from start to finish. I definitely recommend it for medieval and action fans!,,
https://www.rottentomatoes.com/profiles/DGRfbQun9FbJFDlIz8fvAueLILLCwVFMXFRdcRAhQQC8OipXFgaI16s00CwgudlcrDfRbSBBCjdCK1u1QSqZHBKu0oigwTLWTzlhXPh6Du1V,https://www.rottentomatoes.com/profiles/DGRfbQun9FbJFDlIz8fvAueLILLCwVFMXFRdcRAhQQC8OipXFgaI16s00CwgudlcrDfRbSBBCjdCK1u1QSqZHBKu0oigwTLWTzlhXPh6Du1V,Luke C,"Apr 11, 2025","This is a must watch. You can't help but feel inspired seeing a man (Maximus) of sheer will and determination overcome adversity to do what he needed to do. The fight scenes are life or death and you'll constantly be on edge hoping that our hero won't get slashed or stabbed by all the swords and spears swinging around. Russell Crowe did a phenomenal job conveying the heartbreak, anger, and courage of Maximus as it's impossible to not cheer for the guy after all that he went through. Joaquin Phoenix also did an amazing job with Commodus. I've never had seen a villain that boiled my blood so much and I was so happy when fell. The ending is bittersweet and a perfect ending to a movie. At the end of the day, it's not about whether we come out alive or not but if we find our peace at the end knowing that we did everything that we could to do. Because when death smiles at us all, all a man can do is smile back. ∞🤞",SHOW MORE,
https://www.rottentomatoes.com/profiles/X6dCnkIOoHRYu1QseRTRyIADiRRCbqc68FoxfyZs11CPYiYzuxqSykCooCJGFbdCRlhzLiOOCAqSnQT0VTp1s2dHBgukWiYMcxwhOpfzWS8g,https://www.rottentomatoes.com/profiles/X6dCnkIOoHRYu1QseRTRyIADiRRCbqc68FoxfyZs11CPYiYzuxqSykCooCJGFbdCRlhzLiOOCAqSnQT0VTp1s2dHBgukWiYMcxwhOpfzWS8g,Arabella D,"Apr 6, 2025",PEAK CINEMA. IF YOU HAVEN'T SEEN THIS MOVIE YOU NEED TO CHECK IT OUT😈🥸,,
https://www.rottentomatoes.com/profiles/KKJIkDHKDijxIgxhwlF9rTkaF44ClguXyS8qsrVcggCLMid8ixguVwuwwCZDFrLFoWSOoFwwCZquO9CewsjVi8GtARIxpIOkFGJfBnHNJhzP,https://www.rottentomatoes.com/profiles/KKJIkDHKDijxIgxhwlF9rTkaF44ClguXyS8qsrVcggCLMid8ixguVwuwwCZDFrLFoWSOoFwwCZquO9CewsjVi8GtARIxpIOkFGJfBnHNJhzP,Richard L,"Apr 1, 2025","While not exactly true to history but some fantastic acting, action, emotion, revenge and death. An epic masterpiece for it's time that still holds up in 2025.",,
https://www.rottentomatoes.com/profiles/GPgF8etGoFenFpWuwkFMaTwmteeCXJTLZuVBILATRRCzRi1pukJFvBCllCZdIeAujYfgkuYYCdMuwlTk1CvMTmPf9Jsx2u2atJVHBkiVJsYj,,,"Mar 25, 2025","Weird movie which wasn't fun. Just watching it will pretty much disappoint every history fan as myself. But hey, that's just my opinion.",,
https://www.rottentomatoes.com/profiles/gm0ualiZdhWpTxZF8WTNmhm9FDDCe4Fzbu0aFpVFMMCGPix8SK0sj6fwwC8PuQqSWPiLWullCoXTZWiyLiRkSJlTYBiObIAyhb6IJyCn0TBl,https://www.rottentomatoes.com/profiles/gm0ualiZdhWpTxZF8WTNmhm9FDDCe4Fzbu0aFpVFMMCGPix8SK0sj6fwwC8PuQqSWPiLWullCoXTZWiyLiRkSJlTYBiObIAyhb6IJyCn0TBl,Blobbo X,"Mar 25, 2025","Too long again. Disjointed and uninvolving. Stars for effort - or gallons wasted spilled blood, think Blobbo.",,
https://www.rottentomatoes.com/profiles/OydsBVCg6hrqhbQFjzIBahk6IkkC8nhdQHWYi0qh22CNniDLu9pFLoUKKCnOFblie8sKXiGGCkrfnJuk0FlACogFoxSK9H0KsRaFmpcjYI8D,https://www.rottentomatoes.com/profiles/OydsBVCg6hrqhbQFjzIBahk6IkkC8nhdQHWYi0qh22CNniDLu9pFLoUKKCnOFblie8sKXiGGCkrfnJuk0FlACogFoxSK9H0KsRaFmpcjYI8D,Rami A,"Mar 24, 2025","Director Ridley Scott steps up his game here with ""Gladiator,"" with an excellent plot, character development, directing, cast, set design, etc. Scott's direction and storytelling allows the audience to yearn for more and wonder what is going to happen next as they watch each scene.",,
https://www.rottentomatoes.com/profiles/42LCVyFkDiKmUlGF21tXzuLQuPPCMxfgMivZTlXuyyC8oiRjhgvtqYhyyCdLur6t9QTmBcOOC2WTozuKrHLjuO4FpjuPxF1XHdwcBDsyNiMm,https://www.rottentomatoes.com/profiles/42LCVyFkDiKmUlGF21tXzuLQuPPCMxfgMivZTlXuyyC8oiRjhgvtqYhyyCdLur6t9QTmBcOOC2WTozuKrHLjuO4FpjuPxF1XHdwcBDsyNiMm,Peter V,"Mar 23, 2025","My number 3 movie for me and the only movie I went to the cinema two times. Joaquin Phoenix pffff, what a actor, but still I find Tom Hanks and Denzel Washington a little bit better. Russel Crowe also very good and Connie Nielsen amazing (very beautiful woman).",,
https://www.rottentomatoes.com/profiles/V1dSAqcqnCjpcDdIzgfXgFk6SooCy9IkoTqBsKafeeC6viVjudDtm1cbbC6GFlJuxwtDzFMMC1DuXAfZbHqXFnYiReuOlh2BSJKID4skbsoN,,,"Mar 23, 2025",Courage! People that were able to watch it in theaters! Love those movies. I still watch it. The older the movie is the harder movies are for the younger generations to get behind. If they enhanced and made 4D it would make a huge difference!,,
https://www.rottentomatoes.com/profiles/XPpHYwsOycBYIv8FGaS8MhoxFRRCbkFN8Iowhebc11CPYiYxtOvtV8uooCnDuLkHRbul8tOOCAxIz8tlxupAS2qiBOHkzhmAiXLcOPszAFlD,https://www.rottentomatoes.com/profiles/XPpHYwsOycBYIv8FGaS8MhoxFRRCbkFN8Iowhebc11CPYiYxtOvtV8uooCnDuLkHRbul8tOOCAxIz8tlxupAS2qiBOHkzhmAiXLcOPszAFlD,Isaac M,"Mar 23, 2025",My favorite live action movie,,
https://www.rottentomatoes.com/profiles/wPrs6YsmlfveCLRSM2I0DUmaFVVCbosD4U9xIbnu66CQoi8aTYWIgaIBBCxYuQ6taWFeKh99C1QfmafDWhMjIZBI8ntkAIqAfbRsPYivbTqv,https://www.rottentomatoes.com/profiles/wPrs6YsmlfveCLRSM2I0DUmaFVVCbosD4U9xIbnu66CQoi8aTYWIgaIBBCxYuQ6taWFeKh99C1QfmafDWhMjIZBI8ntkAIqAfbRsPYivbTqv,Jeffrey P,"Mar 20, 2025","My review is about 25 years late, but Gladiator is a film that never moved me to see it, didn’t move me when I finally saw it, and didn’t move me when watching it for this review. What Gladiator is is an epic spectacle that is the perfect example of what a quality film should look like; a film made for awards, critics, fictitious Roman history buffs, and fans of gladiator movies.",,
https://www.rottentomatoes.com/profiles/9XGiBxfOnCMVH6DIqgSxYubOi88CXNCqpHOzhygfVVC2KiRYHqGTvbsPPCkeuDvuKJcOPsXXCblf21hNRh8xTYOhGbIZxu9rF1rtBesp9FMo,https://www.rottentomatoes.com/profiles/9XGiBxfOnCMVH6DIqgSxYubOi88CXNCqpHOzhygfVVC2KiRYHqGTvbsPPCkeuDvuKJcOPsXXCblf21hNRh8xTYOhGbIZxu9rF1rtBesp9FMo,Viktor C,"Mar 17, 2025","An instant classic. I've watched it countless times over the years, ever since its release. This film made me fall in love with Hans Zimmer's music and turned me into a fan of Ridley Scott (at least up until A Good Year). I even read different versions of the script, which only deepened my understanding of what made this hard-fought film so great. Pure entertainment.",,
https://www.rottentomatoes.com/profiles/Qw8IWXhXMf0DtpxIvOiXyTLVS66CBqT6RhyBS4YUqqCRLiPzSQNHKGUppC84u0KH12HodSDDC8diABf2xfxgFX8u84INxS4NSmPHvZhopuMR,,,"Mar 8, 2025","This FILM echoes in eternity... EPIC - GRITTY - INSPIRING - MAGNIFICENT Gladiator is every man's appropriate response to such loss. I'd wake up a gladiator too if I were Maximus. The sheer scale of this film has me in awe. For 2000? Oh yeah. Production design is on another level... can we please make movies like this again??? The visual effects aren't my favorite though. The color grading for the afterlife sequences is too dull, and between the floating heads and the glitchy slow-motion shots feel cheesy, but it's not enough to derail the film. Apparently the Academy loved it though... None of that pulls from the magnificent performances of the cast, notably Crowe. Just... wow. Seeing this, I understand where he pulls that stoic energy from for some of his other roles (Robin Hood, The Water Diviner, Man of Steel, Master and Commander). It's the story and script that are the muscle of this film (though it seems the Academy disagrees on this point as well...). A man... who has lost everything... wife, son, honor, status... and all so horrifically... tossed to the gladiators of Rome to be slaughtered for sport... and we are on the very EDGE of our seats to see... what does he do next? Will he give up? Will he give in to the overwhelming grief that even we can seem to taste... or will he rise up, in the face of every adversity... and fight the very emperor himself to regain his lost honor and restore justice to a corrupt nation? That is the story in every man, even at the simplest level. There is nothing more inspiring than that. The script sets up everything so well to come crashing down, slowly builds up again, sparks hope, then all is lost... creating the perfect conditions to forge a hero. Trust me. You'll understand when you see it. While being heavily masculine, it doesn't lose a single drop of emotion. It's a rollercoaster. Great lines bring some enthusiastic ""oh yeah!!!""-moments, while Maximus' loss stabs your heart strings, and victories throughout leave you cheering. Just for laughs...... I saw many other films before seeing Gladiator... so my initial reaction is through this lens: Dumbledore and Robin Hood try to overthrow the Joker as emperor of the Roman Empire.",SHOW MORE,
https://www.rottentomatoes.com/profiles/z62C4DHRDTzwcdAuJKFW2iNwummC4Jho9fexFBluqqCzNiKMi0WF2YhvvCkDIxOFNoTBbFAACZnuBYiOetjdtP6sb6Tr1FWehgkfPlSL4hDR,https://www.rottentomatoes.com/profiles/z62C4DHRDTzwcdAuJKFW2iNwummC4Jho9fexFBluqqCzNiKMi0WF2YhvvCkDIxOFNoTBbFAACZnuBYiOetjdtP6sb6Tr1FWehgkfPlSL4hDR,Mark S,"Mar 1, 2025","Wow, just wow, it lasted 20 mins before I hit off, it seemed like a poor tv movie, what on earth",,
https://www.rottentomatoes.com/profiles/XPeCYlHAJiBWs1wueYS8kHoKtRRCbNCNlfBlTyzf11CPYiYxtxpFy8tooCJZuLkHRYizKTOOCAJizQIl9iOkI2jsBOHklHY1uxrSOBHKMtl9,https://www.rottentomatoes.com/profiles/XPeCYlHAJiBWs1wueYS8kHoKtRRCbNCNlfBlTyzf11CPYiYxtxpFy8tooCJZuLkHRYizKTOOCAJizQIl9iOkI2jsBOHklHY1uxrSOBHKMtl9,Shawn R,"Mar 1, 2025",Such an epic masterpiece.. one of my favorite movies,,
https://www.rottentomatoes.com/profiles/eryuyasGZIxYHqeSPbIgDSweHXXCzniNGiQoiwmsDDClLiOVHbnIvdC11CA8FMOFKNhqbhWWCjgSL1iJaTKPFlBhpkuxesqrcxZFQYF6kh1L,https://www.rottentomatoes.com/profiles/eryuyasGZIxYHqeSPbIgDSweHXXCzniNGiQoiwmsDDClLiOVHbnIvdC11CA8FMOFKNhqbhWWCjgSL1iJaTKPFlBhpkuxesqrcxZFQYF6kh1L,Joshua H,"Mar 1, 2025",Finally got round to seeing this and I completely understood the hype. This is just a really engaging movie and this is the best performance I have seen for Russel Crowe and the same can be said for Joaquin Pheonix. The battle scenes were just excellent and the story was really good. I'm very much happy I decided to watch it.,,
https://www.rottentomatoes.com/profiles/x96uVBfwlF2DCrdSbqCwauWKHjjCz2snMs01uJAummCdxiaDuNXTlnhjjC8yuZJsw6hMYHNNCBKT6ncgzSZeH4WSoWCpXH91F1KhnKIMBiqp,https://www.rottentomatoes.com/profiles/x96uVBfwlF2DCrdSbqCwauWKHjjCz2snMs01uJAummCdxiaDuNXTlnhjjC8yuZJsw6hMYHNNCBKT6ncgzSZeH4WSoWCpXH91F1KhnKIMBiqp,Shawan S,"Feb 27, 2025","Where do I even start? This film is like a Roman feast—swords, sandals, and Russell Crowe dishing out a main course of ""ARE YOU NOT ENTERTAINED?!""First off, let’s dive into the action. The fight scenes are so electrifying And those coliseum battles? Absolute perfection. It’s like WWE, but with more lions and fewer folding chairs. “strength and honor” motto is so motivating that I’ve started using it at the gym. The soundtrack? Hans Zimmer, you are a genius. The music is so grand that I now play it while doing boring tasks like folding laundry or microwaving leftovers. Gladiator is the perfect mix of drama, action, and unintentional comedy (looking at you, Commodus).",SHOW MORE,
https://www.rottentomatoes.com/profiles/YkDHGRF9XFaGtgBIPvuDJI1Qu66CeOux0tApi9WHKKCqviOPcAjSBoCvvCG9SrJComFwvuzzC4LTmLuRaujgtrAFznHRKcN9FadIdQu4PS18,https://www.rottentomatoes.com/profiles/YkDHGRF9XFaGtgBIPvuDJI1Qu66CeOux0tApi9WHKKCqviOPcAjSBoCvvCG9SrJComFwvuzzC4LTmLuRaujgtrAFznHRKcN9FadIdQu4PS18,Nicolas T,"Feb 22, 2025","Such a great and fun film, the storyline was perfect. Must watch!",,
https://www.rottentomatoes.com/profiles/RzJcJzHlPIYoseLu4RfQRIBYfAACN1uJZhBosd6cnnCx6iQBTD9HvjSZZCPLudqHelHBPhGGCvofVgILjHZvTY4FdzF9ZsZPs9RTWKs90ian,https://www.rottentomatoes.com/profiles/RzJcJzHlPIYoseLu4RfQRIBYfAACN1uJZhBosd6cnnCx6iQBTD9HvjSZZCPLudqHelHBPhGGCvofVgILjHZvTY4FdzF9ZsZPs9RTWKs90ian,Ian P,"Feb 21, 2025","25 years later, this movie holds UP. Shot, scored, written, acted, and directed to perfection. Satisfying moviemaking across the board.",,
https://www.rottentomatoes.com/profiles/pmWukluwMFzXuD4FlauxVt0yTRRC9yUYvF0gTmRsbbCWgiqjcbqtegINNCMvuVJToqu82SkkC2bfoGcdVtxAu6zCdptknhzMH2OHD4HMqtwR,https://www.rottentomatoes.com/profiles/pmWukluwMFzXuD4FlauxVt0yTRRC9yUYvF0gTmRsbbCWgiqjcbqtegINNCMvuVJToqu82SkkC2bfoGcdVtxAu6zCdptknhzMH2OHD4HMqtwR,Dara P,"Feb 20, 2025","It’s my favourite film of all time, watching the sequel made me realise how amazing the first one was.",,
https://www.rottentomatoes.com/profiles/lx6uYeFg8fyXcwQIxYc8gFPasooCpMtWrIyocdwhQQCzkialuXrtjMIppCrZIdrIAmulRSnnC6oFYVt4oHvQsrQSvYc02U9mSrQsVXCklTRQ,,,"Feb 16, 2025",Classic movie. Phenomenal film. Russell was outstanding. Storyline and plot were exquisite. Glad to see a sequel film.,,
https://www.rottentomatoes.com/profiles/RkXFA6slAfYGTe8t40IQRIBATAACN1ulKcNWSlYTnnCx6iQLiDBspLCZZCPLudKIRMIB8uGGCvbTP2HR4uZOHYJtKqc9Mf2LcBqiWZIkOhae,https://www.rottentomatoes.com/profiles/RkXFA6slAfYGTe8t40IQRIBATAACN1ulKcNWSlYTnnCx6iQLiDBspLCZZCPLudKIRMIB8uGGCvbTP2HR4uZOHYJtKqc9Mf2LcBqiWZIkOhae,Abdirahman B,"Feb 15, 2025","Gladiator is a timeless epic, packed with stunning action, emotional depth, and one of the most iconic revenge arcs in cinema.",,
https://www.rottentomatoes.com/profiles/6yJFW9SYDSgdiByS6qfrxfGku99CvyFaNtkbf9XFNNCqaipKhZYhxOInnCeruYbhWOSbWFmmCkGsjXSgLs2gurjH9OuvbHm9tGXHlBSblH8d,https://www.rottentomatoes.com/profiles/6yJFW9SYDSgdiByS6qfrxfGku99CvyFaNtkbf9XFNNCqaipKhZYhxOInnCeruYbhWOSbWFmmCkGsjXSgLs2gurjH9OuvbHm9tGXHlBSblH8d,Dante P,"Feb 3, 2025",This movie was an instant classic when it came out. The cinematic perspective alone would make this movie a 4 star movie . The plot is engaging and the accuracy of the Roman empire was not disregarded. The acting is strong and the story is entertaining. One of ten really great movies of the era.,,
https://www.rottentomatoes.com/profiles/6y8IW2igQFgmuB1F6XhL8cG4S99Cv6sjZhkKS9KuNNCqaip4f4MU6QInnCvPFYAHWMubOummCkGsB4Twlc9jcrVF9JTvMimxIGnTKyFbnS8y,https://www.rottentomatoes.com/profiles/6y8IW2igQFgmuB1F6XhL8cG4S99Cv6sjZhkKS9KuNNCqaip4f4MU6QInnCvPFYAHWMubOummCkGsB4Twlc9jcrVF9JTvMimxIGnTKyFbnS8y,Ed R,"Feb 2, 2025",An OUTSTANDING movie deserving of 5 Academy Awards,,
https://www.rottentomatoes.com/profiles/kOAT9phq9FJ0T91fbnhNmuQLFDDCNPhl2tpdCVeIrrCZqiYzfrAtJYfggCrKIvou1dtKosPPCKOHvBsRYfdqHjpfZ2S9DFYAhJ8IKWcWOh89,https://www.rottentomatoes.com/profiles/kOAT9phq9FJ0T91fbnhNmuQLFDDCNPhl2tpdCVeIrrCZqiYzfrAtJYfggCrKIvou1dtKosPPCKOHvBsRYfdqHjpfZ2S9DFYAhJ8IKWcWOh89,Lucas A,"Feb 2, 2025","Um verdadeiro clássico, mas as atuações do Russel Crowe e do Joaquin Phoenix estão terríveis. Roteiro muito bem elaborado, fico feliz em saber que levou oscar de melhor filme na época.",,
https://www.rottentomatoes.com/profiles/NXBFD0CkWimkHoQHpgImvuqLSbbCA6s8bSvAHWDuRRCv9iz1f8vij2HGGCRdu4YhrQtjOT99CDOHjxS8Wik9S92Fb2CwxFwMH2MCwVH21Fmj,https://www.rottentomatoes.com/profiles/NXBFD0CkWimkHoQHpgImvuqLSbbCA6s8bSvAHWDuRRCv9iz1f8vij2HGGCRdu4YhrQtjOT99CDOHjxS8Wik9S92Fb2CwxFwMH2MCwVH21Fmj,Lucas G,"Jan 28, 2025",An enjoyable movie that all though it can drag at times it keeps you entertained enough to want to know what’s going to happen next. You find yourself rooting for Maximas to win the battles he’s in.,,
https://www.rottentomatoes.com/profiles/NXeSWrsBqCmafoWspDcdgSqLSbbCAmf8lsvasZyuRRCv9izeT8aSjziGGCRAI1murQtjKS99CDqIjxSl9IZQIv4SKDSoNTdJC6NTaDC2PcGv,https://www.rottentomatoes.com/profiles/NXeSWrsBqCmafoWspDcdgSqLSbbCAmf8lsvasZyuRRCv9izeT8aSjziGGCRAI1murQtjKS99CDqIjxSl9IZQIv4SKDSoNTdJC6NTaDC2PcGv,Pedro G,"Jan 26, 2025","I was there, thank you God.",,
https://www.rottentomatoes.com/profiles/GPGi8khKDs92f8es2jUrduKpfeeCXKILefVYuLqhRRCzRi1ksopcvOFllCxXuekFNmCgkuYYCD4iwVfk2Fvpfm0i9bFxXHZwHJxT8YivWIYN,https://www.rottentomatoes.com/profiles/GPGi8khKDs92f8es2jUrduKpfeeCXKILefVYuLqhRRCzRi1ksopcvOFllCxXuekFNmCgkuYYCD4iwVfk2Fvpfm0i9bFxXHZwHJxT8YivWIYN,Nathan M,"Jan 25, 2025","This was an amazing film. Truely, It was beautifully well told. Even though it might b a little to Rated-r at points, I still loved it. I give it a 94%",,
https://www.rottentomatoes.com/profiles/yref8GCj0FKNiMkHPmFqPTr0ujjCYvseofzlSeBh66CjAilNIYJcNmhzzCLwuPyF1gfLmuxxCAnf4Bf8dFBrh2aiDXuazI1wHwNhl8u2nF9X,https://www.rottentomatoes.com/profiles/yref8GCj0FKNiMkHPmFqPTr0ujjCYvseofzlSeBh66CjAilNIYJcNmhzzCLwuPyF1gfLmuxxCAnf4Bf8dFBrh2aiDXuazI1wHwNhl8u2nF9X,Chris F,"Jan 23, 2025",Film at its best. Every element of movie-magic excellence is represented in full here. Your emotion's are Scott's to hold for every minute - mastery of the medium.,,
https://www.rottentomatoes.com/profiles/PD6hqNclacMvsk1fgjuwJI8QTZZCXvcAQsgBSJyhaaClKiO4S4dFOGHBBClAIvDSgOHqAFqqCeJSY1iGnTvkFyNhArIZztDxfroumDsgZIyB,https://www.rottentomatoes.com/profiles/PD6hqNclacMvsk1fgjuwJI8QTZZCXvcAQsgBSJyhaaClKiO4S4dFOGHBBClAIvDSgOHqAFqqCeJSY1iGnTvkFyNhArIZztDxfroumDsgZIyB,Senan L,"Jan 23, 2025",How can you beat Russell crow,,
https://www.rottentomatoes.com/profiles/dQgIbQtlLF0duzwiDrhLZcXOfKKCm2c1pT9ntQjSeeC8yiAbcNZIoKTzzCO0u09hN1uGXTooCbaTQ8FkrsDZCNksoZsy0ulRtqVfOmsrBcwp,https://www.rottentomatoes.com/profiles/dQgIbQtlLF0duzwiDrhLZcXOfKKCm2c1pT9ntQjSeeC8yiAbcNZIoKTzzCO0u09hN1uGXTooCbaTQ8FkrsDZCNksoZsy0ulRtqVfOmsrBcwp,Gerard B,"Jan 23, 2025",Absolutely fantastic movie,,
https://www.rottentomatoes.com/profiles/ej0uyNhGRSQbIqQsPbIgDSw1SXXC1Que0cQdfwDhDDClLiXnubMTwpH11CAxuMouKdIqVHWWCALTLkTRvtKWflYf1vSZPtv6TD1HQVC6kh1Y,https://www.rottentomatoes.com/profiles/ej0uyNhGRSQbIqQsPbIgDSw1SXXC1Que0cQdfwDhDDClLiXnubMTwpH11CAxuMouKdIqVHWWCALTLkTRvtKWflYf1vSZPtv6TD1HQVC6kh1Y,Helen H,"Jan 17, 2025","Absolutely fantastic! I still remember seeing it at the cinema when it came out. Totally blown away by the battle scenes, Russell Crowe was fantastic (sex in sandals/sex on a horse/sex in a jail cell) and Joaqin Phoenix was wonderfully creepy and menacing with a super storyline that just picked you up and whisked you away to fantasy land. Utterly engrossing with not one bad step along the way.",,
https://www.rottentomatoes.com/profiles/nkNtDvT6LFGrIwOT6kTgVuDjIAACMBSdKIlmFvYIddCZ0iqmiX1sdesllCJGc1AFOyuVWSwwCXRh4oFnBSQNFGatM6sJxC0NULAFo9sJPty9,https://www.rottentomatoes.com/profiles/nkNtDvT6LFGrIwOT6kTgVuDjIAACMBSdKIlmFvYIddCZ0iqmiX1sdesllCJGc1AFOyuVWSwwCXRh4oFnBSQNFGatM6sJxC0NULAFo9sJPty9,Aleksandar D,"Jan 16, 2025","Crazy that you'd ever think someone would make a sequel of this masterpiece, but here we are.",,
https://www.rottentomatoes.com/profiles/42wUVyFkmhK4iXLTxeHXvhKQcPPCM0Fg2HxJtB2iyyC8oi8audQI0mHyyCdLurzcnoFmwCOOCGZso0HKvSLqSO4FpXIPZhbyFdDCBrhKZt1P,https://www.rottentomatoes.com/profiles/42wUVyFkmhK4iXLTxeHXvhKQcPPCM0Fg2HxJtB2iyyC8oi8audQI0mHyyCdLurzcnoFmwCOOCGZso0HKvSLqSO4FpXIPZhbyFdDCBrhKZt1P,Daniel N,"Jan 12, 2025","One of the greatest movies of all time. Great writing, great direction, great casting, great acting. As close as you're ever going to get to perfection. Absolutely amazing.",,
https://www.rottentomatoes.com/profiles/dQbTeXHlLFL6fzJIDvSkJFX1hKKCvnidou9KcQLIeeC8yiyNfN9hojIzzCO0u0QuNlHdXIooCOKFQxfkqiDZCN8TYDF1PiZdFqeiO8F2jSw0,https://www.rottentomatoes.com/profiles/dQbTeXHlLFL6fzJIDvSkJFX1hKKCvnidou9KcQLIeeC8yiyNfN9hojIzzCO0u0QuNlHdXIooCOKFQxfkqiDZCN8TYDF1PiZdFqeiO8F2jSw0,Wyatt S,"Jan 12, 2025","Iconically and originally one of Ridley Scott’s best projects other than Alien, Hannibal, and etc. I would definitely own this film on 4K Ultra HD 👌👍",,
https://www.rottentomatoes.com/profiles/9XVhB9iMyI1kswNuqKFGoibAh88CJNuqpHODHyWSVVC2KiDzuAmcvPHPPCkAFDvu0RfOjhXXCbAIgnfNQf8AHvMCOnfJxh9ATGWuNotpnuMz,https://www.rottentomatoes.com/profiles/9XVhB9iMyI1kswNuqKFGoibAh88CJNuqpHODHyWSVVC2KiDzuAmcvPHPPCkAFDvu0RfOjhXXCbAIgnfNQf8AHvMCOnfJxh9ATGWuNotpnuMz,Jennifer M,"Jan 11, 2025","I laughed during the entire movie it was so ridiculous. Best laugh was upon seeing the sharks in the flooded coliseum, all I could hear was Dr. Evil. ""I said I wanted fricken sharks with fricken laser beams on their heads!!!!""",,
https://www.rottentomatoes.com/profiles/WYVSQDHRzuGpsLXsWeuoqtRBFGGCaQS1RuaMcZBSbbCexi8eFwncmjueeC64uMjFxdHpof11CYDflDuOxulpuaOh6zSqNIyviVXfONhl2ioy,https://www.rottentomatoes.com/profiles/WYVSQDHRzuGpsLXsWeuoqtRBFGGCaQS1RuaMcZBSbbCexi8eFwncmjueeC64uMjFxdHpof11CYDflDuOxulpuaOh6zSqNIyviVXfONhl2ioy,Johann S,"Jan 7, 2025","I’m a sucker for these sword and sandal movies, the tiger scene is cool.",,
https://www.rottentomatoes.com/profiles/RkbsJzHomIYoseXC20tQYF9LiAACVasJvTNDIlLFnnCx6iobuDwIvZfZZC6vidqHe2fB2SGGCvofVeCRDIpVF2JuKzC9ZsZ1i9RTOou98faw,https://www.rottentomatoes.com/profiles/RkbsJzHomIYoseXC20tQYF9LiAACVasJvTNDIlLFnnCx6iobuDwIvZfZZC6vidqHe2fB2SGGCvofVeCRDIpVF2JuKzC9ZsZ1i9RTOou98faw,Jim P,"Jan 5, 2025",Another super movie to enjoy over a festive period. Great acting and brilliant action.,,
https://www.rottentomatoes.com/profiles/wL6I6nTmPhvLcLdIN2tvQIoOSVVCbMHKbS9nTMpi66CQoi8AuPdfdwCBBCrBuQRuaAIevH99CY9umJSkmIM6sZBI8yhkQsqDuolCPYivqhbL,https://www.rottentomatoes.com/profiles/wL6I6nTmPhvLcLdIN2tvQIoOSVVCbMHKbS9nTMpi66CQoi8AuPdfdwCBBCrBuQRuaAIevH99CY9umJSkmIM6sZBI8yhkQsqDuolCPYivqhbL,Ožbej M,"Jan 5, 2025",All I can say is that this movie is truly a masterpiece. They don't make movies like this anymore.,,
https://www.rottentomatoes.com/profiles/BQ8FK2HY8TdnIrxfyruARSMJcVVCdgi1yFBVSYDF99Cj9iOGH9yIRLFDDCPDFdvIOoIvxFppCMAH6vc0OT6yILvu6wSXwIABi0MCxOc8KszO,https://www.rottentomatoes.com/profiles/BQ8FK2HY8TdnIrxfyruARSMJcVVCdgi1yFBVSYDF99Cj9iOGH9yIRLFDDCPDFdvIOoIvxFppCMAH6vc0OT6yILvu6wSXwIABi0MCxOc8KszO,Chris N,"Jan 4, 2025","Gladiator is a timeless classic that combines historical drama with intense action, creating an unforgettable cinematic experience and is only strengthened by an absolutely stunning score.",,
