review,Titre
"The first 2 or 3 minutes were interesting and all. Then, while the film has barely even begun, a montage of people dancing pops up. It's not accompanied by credits or any helpful information about the backstory, just music and dancing. I can't critique the rest of the film because I have no tolerance for this nonsense. I thought maybe the 3+ hour runtime might have been justified by a *story* that required that much time to tell. That may have been mostly true, but I'm not going to ffw a film just to ""get to the good parts"". That's basically selfserve censorship. I don't believe in censorship, not because violence, nudity and cussing are necessary to be included, but because they're part of the filmmaker's manner of communicating with the audience. If I'm in the middle of saying something and I get interrupted for using a word someone doesn't like, I'm probably going to just quit talking. If a movie is truly worth making, it should not be censored. If it's not worth making... Well, that's entirely subjective, but bottom line is I'm giving this film 3 stars for the benefit of the doubt because selfserve censorship is the only thing that could make this film tolerable.",killerofthemoon
"O filme me surpreendeu positivamente, atuação e fotografia impecáveis, a duração do filme não foi um incomodo como eu imaginei, diálogos muito bem construídos, uma história real muito bem contada, recomendo.",killerofthemoon
Good acting and nice story but the pacing is way too slow,killerofthemoon
All around solid. What it may lack in excitement is made up for with profundity.,killerofthemoon
Painfully slow film. I gave up after two hours.,killerofthemoon
"Oppenheimer won all the Oscars, but in my opinion, this was the finest film of 2023 and will be looked back at as one of the films of the decade, much like 'Munich' was retrospectively viewed in the 00s.",killerofthemoon
"Scorcese has an incredible knack for crime-drama that will forever influence the genre. Here we have an overlong epic that does excuse it's length with top-notch storytelling and performances. Dicaprio's simpleton ought not to have been overlooked by the Academy. It's one of his strongest performances with subtle character acting that really shines. Lily Gladstone is stoic and sweet, you instantly care about her character very much which makes the business of her slow, painful death after witnessing the tragic deaths of her family members incredibly engaging and challenging. Any drama with something to say should challenge you. Robert Deniro is also top-form here as a manipulative, power hungry man who puppeteers murders and wipes his hands clean with the callous menace that only an actor of his caliber could convey. It could have been tightened up, however, easily 30 minutes could have gone from the film bringing it to a more acceptable 3 hour runtime.",killerofthemoon
I've never in my life watched a movie that has made me feel so many emotions at the same time.,killerofthemoon
"This is one of the best movies I saw in 2023. It's amazing technically, and emotionally poignant. You must see this film.",killerofthemoon
"Phenomenal acting, visuals, and story. The 3.5 hour runtime is difficult and I fell asleep the first time watching it. It pulls no punches and gets its message across. Amazing work by Scorsese. Lily Gladstone was robbed of an Oscar for this one.",killerofthemoon
"Too long, one dimensional characters : De Niro is the villain playing like a constipated old man, De Caprio playing the pawn in De Niro's game crying at his wife's bedside while trying to kill her very slooooowwy as directed by Martin, sorry, De Niro. And Lily Gladstone is playing the dying wife. The whole thing over 3.5 hours where nothing else happens. No tension, no character development, no pay off in the ending. A complete waste of time except from the depicting of the little known Osage society in the 20s.",killerofthemoon
A great emotional impactful film. 10/10!!!,killerofthemoon
"Way to long and could have easily edited out 45 minutes of meandering. There is nothing challenging for DeNiro with these types of roles, but after 50 years its a little understandable. A little rambling and laboured and at times overly melodramatic. Perhaps a two part series would have been a better vehicle for this.",killerofthemoon
