review-data href,audience-reviews__name href,audience-reviews__name,audience-reviews__duration,audience-reviews__review,button--link,audience-reviews__name (2),audience-reviews__image-avatar src
https://www.rottentomatoes.com/profiles/RkXFJQIlxuYXunZH4DTQNuByHA4,,,"Aug 3, 2020",LO Mejor de lo Mejor que trajo en 1994. MErecido los Premios Oscar. Buena Pelicula Deberia ser 99% PEndejos >:v,,,https://images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif
https://www.rottentomatoes.com/profiles/dQZFe9ImquL2uz2HDaik4HX9FK2,,,"Aug 2, 2020","absolute must-see! the acting is great, the characters are phenomenal, and the story is so sad and heartwarming, while also being a perfect comedy. would recommend to anyone 14+ years old AT LEAST. because of sex references, talk about female nudity, and rape, this movie is not made for a child's eyes.",,,
https://www.rottentomatoes.com/profiles/GPgF09HKluemu8ZHwVfMdhKbieX,,,"Aug 1, 2020",Phenomenal movie with great fictional history and classic moments. Anytime it's on I never seem to change it. Great background when doing house tasks. Despite current suspicions of Tom Hanks.,,,
https://www.rottentomatoes.com/profiles/yrXFY9IjPuKMhzbiPmFqmHAvfjy,,,"Jul 26, 2020","Not many films have the ability to trigger every emotion in the human body. 1994's Forrest Gump is one of the select films that does posses this trait, with Tom Hanks' protagonist leading the way. Forrest Gump is an absolute must-see picture for everybody, cinephile or not.",,,
https://www.rottentomatoes.com/profiles/m8ZFDaHb0Faks8NHdkFQbsBMfVm,,,"Jul 23, 2020","Forrest Gump is one of those feel-good Hollywood movies that grows on people within age. Based on a novel, the film follows the life of Forrest Gump (Tom Hanks), a mentally-handicapped savant from Greenbow, Alabama who rides through waves of the second half of the 20th Century: meeting Elvis Presley, joining the University of Alabama's football team, meeting Presidents Kennedy, Johnson and Nixon, enlisting in Vietnam, joining the ping-pong tournament, fishing for shrimp, and even jogging across the United States. During which he starts an on-again off-again relationship with Jenny (Robin Wright) and they have a child, get married and she dies of AIDS. While not without its sappy and corny moments, the film has plenty of heart in all the right places. The best parts are Hanks's performance and his epic 30-year journey edited with him in present-day sitting on a bench talking to random passengers. It's so mesmerizing hearing his Southern accent as he tells his story and it makes you want to listen to him even more. The worst parts involve Jenny, who I believe takes advantage of Forrest and leaves him in the dust to pose for Playboy, snort cocaine, and join the Black Panther party. She doesn't even notice the fact that he traveled from one country to another just to see her again. On top of that, Jenny is probably the least interesting character in the movie as she holds accountable for its sugary syrupy moments and cliched lines. Despite my complaints, Forrest Gump is still a great all-American breakfast with just the right amount of eggs, bacon and short stacks. (4 Shrimp with Ping Pong Paddles out of 5)",SHOW MORE,,https://images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif
https://www.rottentomatoes.com/profiles/yrXFY9IjPuK9IzkFPdSqgIAMsjq,,,"Jul 22, 2020",Top ten movies I've seen in my life.,,,
https://www.rottentomatoes.com/profiles/yrXFY9IjPuKYszPhPGIqPTAzFjB,,,"Jul 16, 2020","While it is funny and while it may be sad, it mixes both very well. It wasn't too much of a drama as it was a comedy too. I had fun watching this. I thought it did too much overdue the violence parts. I think I would cut some scenes out of the movie. It was also more typical for Tom Hanks and that's why I would say it may be his best performance!",,,
https://www.rottentomatoes.com/profiles/GPgF09HKRIeQf8aSwDiMmIKYHea,,,"Jul 11, 2020","The critics are way out of their league on this one. Despite any perceived flaws, Forrest Gump embodies American film making and story telling at its finest.",,,
https://www.rottentomatoes.com/profiles/KKkFkAIKou6kIg1u8pS9kskDH4g,,,"Jul 10, 2020","i absolutely loved this movie. it has comedy, tragedy, love, and many more amazing factors. tom hanks did an incredible job playing forrest. although long, i would definitely watch this movie again.",,,
https://www.rottentomatoes.com/profiles/zWoS4DHY1TjpF6zIJPhWKfNwummC1JFoZieNhBgHqqCzNiKdS02i2zFvvCkDIxGuNahMOuAACQBiBmTKJIxnfP8HXRFm0hWXiBMFbJIL4hDg,https://www.rottentomatoes.com/profiles/zWoS4DHY1TjpF6zIJPhWKfNwummC1JFoZieNhBgHqqCzNiKdS02i2zFvvCkDIxGuNahMOuAACQBiBmTKJIxnfP8HXRFm0hWXiBMFbJIL4hDg,steve d,"Jul 9, 2020","Some good performances but the film has nothing to say. A slide show of historical events, wile the presenter keeps saying remember this?",,,https://images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif
https://www.rottentomatoes.com/profiles/GPdI0kcKwFe6h8NTwpuMXFK9SeeCQKfLyhVMfjRHRRCzRiYKIkqHw2HllCZdIepIjzsgGcYYCdOcwvHkJcvMTm1TGYFx2uZYiJVH8Yiv6Czj,https://www.rottentomatoes.com/profiles/GPdI0kcKwFe6h8NTwpuMXFK9SeeCQKfLyhVMfjRHRRCzRiYKIkqHw2HllCZdIepIjzsgGcYYCdOcwvHkJcvMTm1TGYFx2uZYiJVH8Yiv6Czj,Rich S,"Jul 6, 2020","What is really not to like? It's a fantasy story without any gimmicks. OK, it's got one gimmick and that's the symbolism of a feather that may just anoint Forrest Gump as some kind of chosen being. Tom Hanks is excellent as Gump, a simpleton who gets a ringside seat to a lot of important events of his lifetime. No one will write Gump's autobiography and a lot of people made a lot of money and gained a lot of fame by rubbing up against Gump for a short time. Through it all, Gump just kept running as fast as he could toward his destiny. It's a sweet story about the preciousness of life and how we might best off to take a simple approach to dealing with it.",SHOW MORE,,
https://www.rottentomatoes.com/profiles/kOZFdYIqPuJmiorIbrfx4uQLFDK,,,"Jul 3, 2020","A heartwarming, funny story about the life of a simple man whose uncomplicated approach to the world is endearing because it is genuine. A movie everyone should watch at least once to see the world through the eyes of a person who seems unshackled by anger, worry, or sin.",,,
https://www.rottentomatoes.com/profiles/0x0FmzIAQuZXInrhpMu6Ds4KSeQ,,,"Jun 26, 2020","Perhaps, the best movie ever made.",,,
https://www.rottentomatoes.com/profiles/ZOpiDaCKZTGRIajfRwiXNI0rHDDCrwfDzF9BuoQiRRCKJiWRixXHzNSGGClDuXyFmbhkBteeCp8TakiJASdbCBQHg1sn0INZiewu8GfbOteN,https://www.rottentomatoes.com/profiles/ZOpiDaCKZTGRIajfRwiXNI0rHDDCrwfDzF9BuoQiRRCKJiWRixXHzNSGGClDuXyFmbhkBteeCp8TakiJASdbCBQHg1sn0INZiewu8GfbOteN,chris k,"Jun 26, 2020","A much-adored film. And rightly so! Touching, comedic, absolutely entertaining. If anything, it is one of those films that makes one cry, laugh and realise how these 140something minutes were absolutely worth it.",,,
https://www.rottentomatoes.com/profiles/oryFDnIJgu9RTN1feKiaBSZVT6l,,,"Jun 23, 2020","One of the greatest movies I've ever seen. Starts off with a dim-witted kid who turned into a millionaire who got a wonderful life, a must see.",,,
https://www.rottentomatoes.com/profiles/KKkFkAIKou6kIgxh8Gf94HkMI4o,,,"Jun 21, 2020",so motivational to me that I want to be like him.,,,https://images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif
https://www.rottentomatoes.com/profiles/LrOFxGIl4uPQIYlTJlFNwhoXTv2,,,"Jun 18, 2020","Forrest Gump is a classic movie. What makes it classic is it's attention to the point of view. The directors made sure to insert many emotions into the movie to entertain viewers such as disappointment, sadness, as well as comedy which makes this movie such a fun movie to watch and makes it classic.",,,
https://www.rottentomatoes.com/profiles/LrOFxGIl4uPQIYlTJ9iNBFoNSvQ,,,"Jun 18, 2020","A 10 hour story that is perfectly told in a 2.5 hour masterpiece The number of themes this movie tackles is countless, our life is long and we humans are ought to tackle all those themes in some point in life, and this movie presenting someones life story, perfectly does the job. As the movie progresses throughout the life of Forest we also see the america history unfold. The direction and editing is phenomenon with numerous examples that can be shown how there artists vision was brought to light. Even above the layers of themes it is a fun,entertaining comedy which anyone can see. This movie's iconic lines 'Mama used say, life's like a box of chocolates, you never know what you are ganna get' , 'Baba Gumb Shimp' ,'Lieutenant Dan', 'Jannny' will never be forgotten. As a person who easily gets emotional seeing 'speacial/autistic people getting bullied and having a brother who has walking issues, this movie hits home.",SHOW MORE,,
https://www.rottentomatoes.com/profiles/9XNFBnIMzu1lCw0sqaHGvubjs8A,,,"Jun 13, 2020","The movie calls for redefining chance, happiness, and misery in a clever way.",,,https://images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif
https://www.rottentomatoes.com/profiles/Oy8FdKIgourqhwvhl6iB2sMWFk2,,,"Jun 10, 2020","An outstanding movie featuring a great central performance from Tom Hanks. It's another indication of his ability as an actor. Gary Sinise is excellent as lieutenant Dan who becomes a friend to Forrest. The film goes through important moments in American history. Forrest is the narrator who does not fully understand the significance of some of the moments. Sally Field is good as his mum providing the lessons for Forrest. We see Forrest from a young boy, a college footballer, in the army, a shrimp captain before becoming a figure for many. It's a very sweet movie interspersed with how Jenny gets drawn into many difficult life choice. Forrest longs for her but Jenny only at the end of her life understands. Watching Hanks as he talks to Jenny at her grave is very emotional as is his sadness over many in Vietnam including Bubba. The film has many funny moments as well as using songs of the era really well. Robert Zemekis has directed the film using great visual effects and CGI enabling Forrest to appear with many key figures including presidents and John Lennon. The scenes in Vietnam with the gun fire and explosions give a sense that you are there. The running scenes with the many spectacular scenes of America is a great love letter to its beauty. Visually stunning. Forrest never totally knows what his destiny is but ultimately many people benefit from him being in their life. The film contains many memorable quotes and the film is very watchable.",SHOW MORE,,https://images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif
https://www.rottentomatoes.com/profiles/QD6F6mum1u0wcpDivahXrFL0u6J,,,"Jun 7, 2020","""Forrest Gump"" is one of the most touching, funny and simultaneously violent films in the history of mankind. Perhaps because of such an unusual cocktail, this film has been constantly in the top three of my favorite films for years, and I can't immediately remember another such film. ""Forrest Gump"" is a masterpiece of world cinema, this truth does not need to be proved, just look at the rating of the film on the Kinopoisk website with a record number of votes, just read the opinions of the audience of the film, where everyone gives the film the highest score, admiring this film or just a phrase from the film. A film that can inspire people with just one phrase is worth a lot, and when there are several of these phrases, and when the hero of the film can inspire with one of his actions… Forrest Gump is a naive fellow, a man who lives for others, a true hero, a Saint who came down to earth to do good deeds… But no, as a person, he also faces ""logical life finales"", tragedies happen in the life of such a good simpleton, and that seems a big injustice. Therefore, Forrest gam is a very violent film, there is not much death on the screen, it is shown without too much pathos, but every time these moments touch to the heart. ""Forrest Gump"" is the only film where, always knowing what will happen next, you want a different development of events, because such a good film should give good, and it is forced to descend from heaven, proving that any dream is limited by some earthly framework and there will never be anything unreal, everything in this life is logical and everything ends sometime.",SHOW MORE,,
https://www.rottentomatoes.com/profiles/LrOFxGIl4uPQIYDiJ9iNwhoMfvY,,,"Jun 5, 2020","One of the best movies ever made, and one of my favorite Tom Hanks movies of all time.",,,
https://www.rottentomatoes.com/profiles/kOZFdYIqPuJyhorIbyHx4uQbIDV,,,"Jun 5, 2020",This film is my most loved film of all time. Simply magnificent. It beautifully portrays the journey of a man and how anyone's has the potential to be influential,,,https://images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif
https://www.rottentomatoes.com/profiles/dQZFe9ImquLrIzwiDjfk8SXoSK6,,,"Jun 4, 2020",Excellent. Magical. High on emotions and inspiration. Makes you laugh and cry.,,,https://images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif
https://www.rottentomatoes.com/profiles/QD6F6mum1u0wcpOfvjuXrFLrI6J,,,"May 30, 2020","Best movie ever, I love you Tom Hanks",,,https://images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif
https://www.rottentomatoes.com/profiles/80XfleIwLuNRhMzh61hzksdXIeN,,,"May 23, 2020","The greatest movie ever... no doubt. Tom hanks' performance is one in a million. Nobody else would have played this role better. Although i have seen this multiple times, it never gets old and never will.",,,https://images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif
https://www.rottentomatoes.com/profiles/0x0FmzIAQuZbhndSpmi6Xh4PueZ,,,"May 22, 2020","It's a mundane compilation of particular moments that happened to an autistic man. Though frustrating at times, it remains a well known classic for its ability to tug at our heartstrings.",,,
https://www.rottentomatoes.com/profiles/BQ8FKGIeLugOIryS9auAgu1NTVl,,,"May 21, 2020","This is a complete movie, it's funny, it has a great story and it really entertains you. That's the kind of movie that everyone likes, and you just gotta watch and discover.",,,https://graph.facebook.com/v3.3/3f3317e1-25a4-4471-b634-bfb270c7929e/picture
https://www.rottentomatoes.com/profiles/dQZFe9ImquL6fzlTDaikJFXOfKe,,,"May 19, 2020",An amazing movie filled with emotion and Tom Hanks. What more evidence does someone need to see this movie....NONE because its just that good.,,,
,,,"May 18, 2020","Is life always this hard, or is it just when you're a kid?",,saya,
https://www.rottentomatoes.com/profiles/dQZFe9ImquLrIzdSDaikqiXRHKw,,,"May 18, 2020","Everyone says that he is a fool and a fool. In fact, what makes him successful is his purity, kindness, persistence and bravery, and his mother's selfless love and dedication. However, these kinds of characters are difficult to gather together in ordinary people, so God chose to give these things to such a low IQ, only as a price to take away part of the IQ.",,,https://images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif
https://www.rottentomatoes.com/profiles/1KkFeOIx6upBIxKS6pidjf2NTQA,,,"May 18, 2020",Top 10 films for life.,,,https://images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif
https://www.rottentomatoes.com/profiles/kOZFdYIqQhJnFoNSbpFxLiQMsD1,,,"May 16, 2020",This isn't the best Tom Hanks movie but it is one of the most memorable. Forrest Gump will forever be classic and the movie ages well. One of the best to come out of the 90s. I would recommend for anyone who hasn't seen it to watch it.,,,
https://www.rottentomatoes.com/profiles/2dOFWPIZgunQh9JTeVHgoH1xIxO,,,"May 14, 2020",Great acting by Tom Hanks.,,,
https://www.rottentomatoes.com/profiles/dQZFe9ImquLDszdSD0FkqiX9FKJ,,,"May 13, 2020","A comedic, heartwarming, and dramatic experience that showcases the sometimes funny but mostly pleasant purity in Gump's seemingly disabilities with a well-acted performance from Tom Hanks.",,,
https://www.rottentomatoes.com/profiles/Oy8FdKIgourqhwvhlphBLTMbhkY,,,"May 13, 2020","This movie is a classic, everything in this mo ie was good, they managed to combine all the thing that happened during that time and also to show a funny side to the story, Tom Hanks did an amazing job as Forest and it would be impossible to put another person in that role. Everyone in this movie was really good and the story was amazing, it hurts me that this movie doesn't have so much high critics, since is one of the best of all time and is totally important to see",SHOW MORE,,
,,,"May 12, 2020",Heartfelt story of an autistic man trying find himself and with it shape the history of his country and bless people close to him with his simple way of living and kindness. Tom Hank’s performance leaves you in awe. Great direction and a beautiful score. This film exceptional.,,,
https://www.rottentomatoes.com/profiles/80XfleIwLuNRhM2T6AFzNSd0heg,,,"May 11, 2020","Phenomenal. Periodt. This film was absolutely gorgeous and an honor to view. Tom Hanks's performance is stunning and a joy to watch. He plays the role perfectly. There are no faults in the way he played Forrest. The film also has an amazing plot and message. For Forrest to not only have survived polio, but also to be most likely (even though not mentioned in the film) on the autism spectrum or to have autism, shows how anyone can do anything. The heartfelt story also had amazing little tie-ins to the time period, like how Forrest inspired Elvis's dancing, or how Forrest called in The Watergate Scandal. I actually laughed at the later moment, finding it very amusing. Also including moments and groups, such as the Vietnam War, The Black Panther Party, The War Hawks and Peace Dove, and the multiple assassinations/assassination attempts were so important to add as they helped define the period, were seamlessly added into the plot. Also the moments of Forrest, not realizing the severity of the situation he is in, but just wanting help someone, are very heart warming and show how we must all treat each other with respect. For example: When he picks up the African-American student's notebook and hands it to here, not caring about what could happen, or knowing about the situation that was really going on. Or when he goes back and saves the men, even when he is looking for Bubba and could die in the line of fire, especially Lieutenant Dan. There are only two moments I find fault with (even those are minor and have reasoning behind them). One: When Jenny leaves Forrest the last time, it was confusing onto why she left him again?. But it is in her character to run away and not confront her problems, until she does at the very end asking Forrest Gump to marry her, giving her an arc. and Two: How his boat, Jenny, made it full circle without a driver and crashed into the dock? It makes no sense, even if you factor in current and wind. But the moment is funny, especially how Hanks causally delivers the lines that follow, so it is fine. Anyone who is breathing has to see this before they die, or they will regret.",SHOW MORE,,https://images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif
https://www.rottentomatoes.com/profiles/V1QCA4UMRHjwC2ySzviXJHk9FooCR9SkpHqBsKyHeeC6vipjFBgTresbbC6GFldCXJfDlIMMCnxTXGFZLsqaunkHaguOVI2afJ0TwYckgiyl,https://www.rottentomatoes.com/profiles/V1QCA4UMRHjwC2ySzviXJHk9FooCR9SkpHqBsKyHeeC6vipjFBgTresbbC6GFldCXJfDlIMMCnxTXGFZLsqaunkHaguOVI2afJ0TwYckgiyl,lucca b,"May 8, 2020","Some of its moments haven't aged well and others feel cheesy. But overall it's a charming and emotive movie with a message about fate, discrimination and misjudgment. It story may be too emotional, but it's redeemed by its groundbreaking visual effects and Tom Hank's charismatic and complex lead performance.",,,https://images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif
https://www.rottentomatoes.com/profiles/yrXFY9IjPuK9IzRsPlHq0FAGSjO,,,"May 7, 2020","Forrest Gump (1994) is a movie that follows a man, Forrest Gump, with a low IQ who keeps accidentally finding himself in many important and historical moments. This movie is full of intertextuality with real life, such as the Vietnam War, The Black Panther Party, and the Ping Pong diplomacy. I believe that the intertextualities in this movie help the director present the movie's political stance. A movie's political stance is the thoughts that the movie tries to instill in people's minds to either teach them something or make them act a certain way. In order for a movie to have a political stance, it needs to have an ideological position – a system of beliefs. The politics and ideology of Forrest Gump are ones that advocate for simplicity and patience. Through the form and content – where the form is the way the movie is shot and content is the dialogue – one can notice that the movie is saying that leading a simple life, being an honest person, and not complicating things like Forrest, can lead you to accomplishing great things. The movie's political stance is not one that can be noticed easily since it relies on macro narratives, where the audience need to look at the bigger picture and link all the events of the movie together to understand what idea the movie trying to spread. It feels like the movie itself was conscious of its themes of simplicity, but Forrest was not. Forrest was often unaware of the importance of the events happening around him such as the Hippie movement or being dragged into the Black Panther Party, however, everyone else around him was. Jenny, Forrest's love interest and his first ever friend, was aware that the successes he reached to, such as being awarded the Medal of Honor and being really rich due to his shrimp business, was due to the fact that he was an honest man who always did the right thing. Forrest's patience for Jenny to love him back ended up in them starting a family. Just like any other movie, Forrest Gump relies on elements such as irony, foreshadowing, and architecture to present its plot and political stance. I found it ironic how when Forrest started telling his story to people, he explained the origins of his name to a black woman. This is ironic because he was named after his ancestor, the founder of the The Klu Klux Klan, a hate group that targeted African Americans and supported slavery. The irony of this scene, however, sets the floor for the political stance to start forming, since Forrest thinks in the simplest way to the point where he did not realize that it is probably not a good idea to tell an African American woman that he was related to the founder of the KKK. Forrest Gump relies heavily on foreshadowing. It was foreshadowed that Forrest and Jenny would eventually end up together from the beginning of the movie when Jenny and Forrest were sitting together on a tree branch and then Jenny holds his hand and tells him to stay with her a little longer. When Jenny and Forrest went to different universities, Forrest would visit her in her university. One time, Forrest saw her in a car with another man and they were engaged in a sexual interaction however it seemed to hurt Jenny. Forrest stepped in and pulled the man away from her even though he could have ended up in a fight with the man. This scene foreshadowed two important things, first, Jenny would end up in a lot of abusive relationships, and second, Forrest will always be loyal and protective of her no matter how much it would hurt him. Moreover, the movie also relies on referencing itself in order to foreshadow upcoming events. This can be seen in the scene when Forrest rides the bus on his way to the army and no one would let him sit next to them except for Bubba. The movie is refencing itself because a similar scene happened in the beginning of the movie when Forrest rode the bus on his way to school and only Jenny would let him sit next to her. This self-referencing foreshadowed that Forrest and Bubba were to be best friends and that Forrest would remain loyal to him. Moreover, the movie uses its architecture to foreshadow and build up its political stance. The architecture of a movie consists of the buildings and the lighting of the movie – in other words, it is the design of the movie's environment. Forrest and his mother live in a big house in the rural Alabama. Rural areas are characterized by simplicity and honesty. Forrest living in a simple environment foreshadows that Forrest himself will grow up to be a simple man. Since children are the product of their environment, and the accomplishments of one are a product of who they are, then the environment you grew up in causes your accomplishments. Forrest living in a rural area helps the movie's political stance because all of Forrest's accomplishments are due to simplicity. Forrest Gump is a brilliant movie that uses many aspects of films and links them together in a unique way to present its political stance. The political stance of Forrest Gump is leading a simple life and having patience can lead you to accomplishing great things. The movie presents its politics through the use of irony, foreshadowing and architecture. I really enjoyed this movie and I would recommend others to watch it.",SHOW MORE,,
https://www.rottentomatoes.com/profiles/KKGskAIQnujbuGei8pS94Hkdh44CBXiXqf8xHrkIggCLMiAoHxzT8XuwwCwoIDkFb2tOehwwCe2fOJIeVujlu8DIN6cZpFQlHYWFBeuNqIZd,https://www.rottentomatoes.com/profiles/KKGskAIQnujbuGei8pS94Hkdh44CBXiXqf8xHrkIggCLMiAoHxzT8XuwwCwoIDkFb2tOehwwCe2fOJIeVujlu8DIN6cZpFQlHYWFBeuNqIZd,samuel l,"May 7, 2020","A must watch classic. An entertaining and emotional story with fantastic acting, solid writing, decent visual effects for the time, good cinematography, and a pleasant soundtrack. The biggest problem with this film is that there's so much story contained within the 2 hours 20 minutes that it feels longer than it actually is. Perhaps some scenes should have been cut out to make it feel less overwhelming, but I wasn't too bothered by that.",SHOW MORE,,
https://www.rottentomatoes.com/profiles/X6dCYvIALuB1h1jcexu8DTAZfRe,,,"May 5, 2020","Forrest Gump is a national treasure. Everyone in it is amazing, every scene perfect down to the last detail, the music is whimsically beautiful and fits the tone of the film as well as the opening scene from Up. Any film that makes you cry is one to remember.",,,
https://www.rottentomatoes.com/profiles/WYdF8WID9uGOI9AHWdF8aHRPSG2,,,"May 5, 2020",""" You can reach everything if you only want to!"" ""Forrest Gump"" is just an epic movie that touches people throughout all ages and generations. The simplicity of this film is the main reason to love it. This is a movie of a heart-breaker of oddball wit and startling grace. There's talk of another Oscar for Tom Hanks.In a college dorm with Jenny, who lets him touch her breast, the virginal Forrest ejaculates instantly, losing her interest and his self-respect. In the Army, Forrest saves his captain (Gary Sinise), whose legs are later amputated, and the captain resents him. Forrest is everything we admire in the American character - honest, brave, loyal - and the film's fierce irony is that nobody can stay around him for long. Zemeckis doesn't fall into the trap of using Forrest as an ad for arrested development. He knows the limits of a holy fool who can't understand the hypocrisy of postwar America that this picaresque epic so powerfully reveals. The peace-love pretensions of the '60s are skewered as neatly as the greed decades that follow. But there is something of Forrest that Zemeckis would like to see rub off on us: his capacity for hope. It's an ambitious goal in this age of rampant cynicism. Godspeed.",SHOW MORE,,
https://www.rottentomatoes.com/profiles/2dOFWPIZgunDI94He0igNs1Luxo,,,"May 2, 2020","""Forrest Gump"" is a movie I enjoy watching. The lines in this movie are memorable and can sometimes be funny. There's Forrest Gump who's played by Tom Hanks with an IQ right below average. But his mom let's Forrest know that there's nothing that can hold him back. He's is made fun of in school and no one will let him sit next to them on the bus. He has to wear leg braces, has a crooked back, and does not have too many friends. One girl, Jenny tells him he can sit with heron the bus. Jenny ends up being Forrest's best friend and crush. Unfortunately, for Jenny we find out her and her sisters are being sexually abused by their father. Jenny ends up with a lifetime of drug and alcohol abuse that unfortunately costs her life. One day, Forrest and Jenny are walking to school and there are some mean kids calling Forrest stupid and throwing rocks at him. Jenny yells to Forrest ""Run Forrest, Run!""and he breaks the braces off of his legs and runs incredibly fast. Throughout the movie Forrest meets many celebrities, including: Elvis Presley, President Kennedy, President Johnson, President Nixon, and John Lennon. Although, the best people he meets along the way are Bubba and Lieutenant Dan , his Vietnam war friends, Bubba wants to own a great shrimp boat one day. Bubba is similar to Forrest, he also has a learning disability. Unfortunately in the Vietnam War, Bubba dies, and Lieutenant Dan loses his leg in a huge attack. Forrest was saving soldiers including Lieutenant Dan from running in and out of the battlefield. For his bravery, Forrest ends up receiving a medal of honor. Down the line, Forrest ends up saving Lieutenant Dan again. He finds him in New York, a depressed alcoholic. From there Forrest and Lieutenant Dan go on to pursue Bubba's dream and establish the Bubba Gump shrimp boat in honor of Bubba. The shrimp boat ends up being a huge success for Forrest and Lieutenant Dan. It ends up making them a whole lot of money. Lieutenant Dan's depression goes away and he gets himself a fresh new pair of prosthetic legs. Towards the end of the movie, Jenny comes back into Forrest's life. She realizes she is not well and is dying and comes to tell Forrest that they had a kid together. Forrest takes care of Jenny up until her last day. From then on out, it's just Forrest and his son Forrest Jr. At the very end of the movie, Forrest forgets about everything and just runs, very very far. Until he gets aged features on his face and a huge beard. In my opinion, the movie Forrest Gump is a must watch and has a very empowering theme to it. From the famous lines in the movie to the humorous and emotionally powerful scenes, it's an overall iconic and legendary film. The reason I liked this movie the most is the meaning of the movie, at least what I got out of watching it, is to never give up!",SHOW MORE,,https://images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif
https://www.rottentomatoes.com/profiles/WYdF8WID9uGOI9AHW6s8riR8iGn,,,"Apr 30, 2020","On July 6, 1994, Paramount unveiled Robert Zemeckis' Forrest Gump in theaters. The Tom Hanks satire would go on to win six Oscars at the 67th Academy Awards, including best picture. The Hollywood Reporter's original review is below: Forrest Gump is not stupid. Although his IQ is 75, he sees the world far clearer than most. Through his decent, childlike eyes, we too see things in a less confused and muddled way. In this cheerfully straight-arrow moral tale, Tom Hanks stars as the ""wise fool"" Forrest Gump and delivers yet another Oscar-level performance. Paramount will win sensational box office with this Robert Zemeckis-directed film. Raised in the '50s in rural Alabama by a single mother (Sally Field), Forrest, being ""different,"" must fend for himself, struggling against not only perceived expectations but boyhood bullies. He unwittingly finds that he's blessed with a talent — he can run like the wind, which wins him a football scholarship to play for Bear Bryant at the University of Alabama. And there's no stopping him after that. An uplifting saga about one young boy's earnest and good-natured attempts to overcome his disabilities, Forrest Gump is also a cheeky social satire of the past 40 years of U.S. social-political history. Eric Roth's screenplay, adapted from Winston Groom's novel, nimbly intertwines Forrest's life with the seminal social events and players of the past several decades. Unassuming Forrest, with his golly-gee enthusiasm and inbred decency, encounters the likes of Elvis, George Wallace, presidents Kennedy through Nixon, Dick Cavett, John Lennon and Abbie Hoffman as he graduates from 'Bama, fights in Vietnam, competes in international ping-pong, founds a shrimping company, engages in philanthropy and jogs cross-country. Contrasting Forrest's unassuming innocence with the upheavals and rancor of the times, the film is a wisely goofy commentary on the stupidity of smartness. While Forrest's foray's into the dens of the big and powerful are cheekily amusing, the film ambles along over a deeper, darker layer: Forrest's love for his childhood girlfriend, Jenny (Robin Wright). An abused child, Jenny's life path is a desperate wander to find solid ground. She falls prey to every social movement and fad of the times; unlike Forrest, whose unwavering strength and sense of right and wrong protect him from being caught up in social slides, Jenny's genuflections reflect her lack of firm values and inner confidence. To some extent, one could argue that Jenny symbolizes most of us. If any criticism might be leveled at the film, it is that its most heart-wrenching moments are too adeptly skirted, but, then again, that's in keeping with Forrest's strength. Highest praise to Zemeckis, who has reached a higher maturity plane with his gracefully, technically eloquent direction. Carrying his torso in an erect, straight-arched manner, Hanks' body language is all-telling. With each strange or perplexing situation, Hanks erupts with the smallest twitch or turn, signaling Forrest's deep-seated disapproval or, in special other cases, his gleeful, thankful wonderment. Mykelti Williamson, as Forrest's simple-minded G.I. buddy, is also outstanding, while Gary Sinise is sympathetic as Forrest's bitter platoon leader, legless after the Vietnam War.",SHOW MORE,,https://images.fandango.com/cms/assets/5d84d010-59b1-11ea-b175-791e911be53d--rt-poster-defaultgif.gif
https://www.rottentomatoes.com/profiles/0x0FmzIAQuZOTnGIpmi61u4Jfe9,,,"Apr 29, 2020","Wow. It's got excellent cinematography. A charming story without grand stakes. and actually explores some dark themes despite its overall comedic tone. it's so good, and everyone must see",,,
